rating,num_review,wine_type,size (cL),name,price,country,abv,year,url
5.0,1,red,75.0,Domaine Charvin Châteauneuf du Pape,45.19,France,15.0,2019.0,https://www.decantalo.com/uk/en/domaine-charvin-chateauneuf-du-pape.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Bellotti Semplicemente Vino Rosso,out of stock,Italy,13.5,2020.0,https://www.decantalo.com/uk/en/bellotti-semplicemente-vino-rosso.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Torre Albéniz Reserva,28.49,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/torre-albeniz-reserva.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Recanati Upper Galilee Merlot,out of stock,Israel,13.0,2011.0,https://www.decantalo.com/uk/en/recanati-upper-galilee-merlot.html#/1-volume-75_cl/117-year-2011
0.0,0,red,75.0,Vins Nus Siuralta Rouge,15.79,Spain,13.0,2020.0,https://www.decantalo.com/uk/en/vins-nus-siuralta-rouge.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Vins Nus Siuralta Rouge,15.79,Spain,13.0,2020.0,https://www.decantalo.com/uk/en/vins-nus-siuralta-rouge.html#/1-volume-75_cl/158-year-2020
4.0,1,red,75.0,Laurel,39.68,Spain,15.0,2020.0,https://www.decantalo.com/uk/en/laurel.html#/19-volume-magnum/158-year-2020
0.0,0,red,75.0,Fabio Gea Pinotto Dolcetto D'Alba,25.4,Italy,13.5,2020.0,https://www.decantalo.com/uk/en/fabio-gea-pinotto-dolcetto-d-alba.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Abel Mendoza Guardaviñas,out of stock,Spain,14.5,2019.0,https://www.decantalo.com/uk/en/abel-mendoza-guardavinas.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Cayuse En Chamberlin Syrah,138.36,United States,14.7,2017.0,https://www.decantalo.com/uk/en/cayuse-en-chamberlin-syrah.html#/1-volume-75_cl/102-year-2016
0.0,0,red,75.0,Cayuse En Chamberlin Syrah,138.36,United States,14.7,2017.0,https://www.decantalo.com/uk/en/cayuse-en-chamberlin-syrah.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Cayuse En Cerise Syrah,129.59,United States,13.6,2017.0,https://www.decantalo.com/uk/en/cayuse-en-cerise-syrah.html#/1-volume-75_cl/102-year-2016
0.0,0,red,75.0,Cayuse En Cerise Syrah,129.59,United States,13.6,2017.0,https://www.decantalo.com/uk/en/cayuse-en-cerise-syrah.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Abreu Vineyards Thorevilos,616.43,United States,14.5,2014.0,https://www.decantalo.com/uk/en/abreu-vineyards-thorevilos.html#/1-volume-75_cl/105-year-2014
0.0,0,red,75.0,Abreu Vineyards Madrona Ranch,out of stock,United States,14.5,2015.0,https://www.decantalo.com/uk/en/abreu-vineyards-madrona-ranch.html#/1-volume-75_cl/108-year-2015
0.0,0,red,75.0,Harlan Estate,1270.39,United States,14.5,2017.0,https://www.decantalo.com/uk/en/harlan-estate.html#/1-volume-75_cl/120-year-2012
4.0,1,red,75.0,Domaine Gramenon Poignée de Raisins,out of stock,France,14.0,2020.0,https://www.decantalo.com/uk/en/domaine-gramenon-poignee-de-raisins.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Chandon de Briailles Savigny-les-Beaune 1er Cru Lavieres,55.99,France,12.5,2019.0,https://www.decantalo.com/uk/en/chandon-de-briailles-savigny-les-beaune-1er-cru-lavieres.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Abel Mendoza Graciano Garnacha Grano a Grano,41.01,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/abel-mendoza-graciano-garnacha-grano-a-grano.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Pierre Cotton Régnié,20.52,France,12.5,2020.0,https://www.decantalo.com/uk/en/pierre-cotton-regnie.html#/1-volume-75_cl/158-year-2020
5.0,1,red,75.0,Alonso del Yerro Maria,54.44,Spain,15.0,2018.0,https://www.decantalo.com/uk/en/alonso-del-yerro-maria.html#/1-volume-75_cl/111-year-2018
5.0,3,red,75.0,Peraj Ha'abib,27.41,Spain,15.0,2020.0,https://www.decantalo.com/uk/en/peraj-ha-abib.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Otazu Premium Cuvee,12.31,Spain,14.5,2019.0,https://www.decantalo.com/uk/en/otazu-premium-cuvee.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Bernard Baudry Les Granges,14.44,France,13.5,2020.0,https://www.decantalo.com/uk/en/bernard-baudry-les-granges.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Goliardo Espadeiro,28.01,Spain,12.5,2018.0,https://www.decantalo.com/uk/en/goliardo-espadeiro.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Sílice,out of stock,Spain,12.5,2019.0,https://www.decantalo.com/uk/en/silice.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Les Cousins Sagesse,25.35,Spain,14.5,2015.0,https://www.decantalo.com/uk/en/les-cousins-sagesse.html#/1-volume-75_cl/108-year-2015
0.0,0,red,75.0,Astrales,25.1,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/astrales.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Château Falfas Côtes de Bourg,out of stock,France,13.0,2015.0,https://www.decantalo.com/uk/en/chateau-falfas-cotes-de-bourg.html#/1-volume-75_cl/108-year-2015
0.0,0,red,75.0,Château Puygueraud,17.68,France,14.5,2017.0,https://www.decantalo.com/uk/en/chateau-puygueraud.html#/1-volume-75_cl/180-year-2017
4.0,1,red,75.0,Monte dall'Ora Valpolicella Classico Saseti,17.76,Italy,11.5,2020.0,https://www.decantalo.com/uk/en/monte-dallora-valpolicella-classico-saseti.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Laltre,8.58,Spain,13.0,2020.0,https://www.decantalo.com/uk/en/laltre.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Antoine Sunier Régnié Montmerond,21.92,France,13.5,2019.0,https://www.decantalo.com/uk/en/antoine-sunier-regnie-montmerond.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Guímaro Finca Meixeman,25.91,Spain,14.0,2020.0,https://www.decantalo.com/uk/en/guimaro-finca-meixeman.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Benito Santos Mencía,10.6,Spain,13.0,2020.0,https://www.decantalo.com/uk/en/benito-santos-mencia.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Biu Negre,15.36,Spain,12.0,2021.0,https://www.decantalo.com/uk/en/biu-negre.html#/1-volume-75_cl/201-year-2021
5.0,2,red,75.0,Fedellos do Couto Bastarda,28.06,Spain,11.8,2021.0,https://www.decantalo.com/uk/en/fedellos-do-couto-bastarda.html#/1-volume-75_cl/158-year-2020
5.0,2,red,75.0,Fedellos do Couto Bastarda,28.06,Spain,11.8,2021.0,https://www.decantalo.com/uk/en/fedellos-do-couto-bastarda.html#/1-volume-75_cl/201-year-2021
0.0,0,red,75.0,Della Staffa Rosso Scuderia,out of stock,Italy,14.5,2015.0,https://www.decantalo.com/uk/en/della-stafa-rosso-scuderia.html#/1-volume-75_cl/108-year-2015
0.0,0,red,75.0,Artadi Pagos Viejos,161.31,Spain,13.5,2005.0,https://www.decantalo.com/uk/en/artadi-pagos-viejos.html#/1-volume-75_cl/126-year-2005
5.0,1,red,75.0,Torres Perpetual,59.59,Spain,15.0,2017.0,https://www.decantalo.com/uk/en/torres-perpetual.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Occhipinti Grotte Alte,out of stock,,13.0,2016.0,https://www.decantalo.com/uk/en/occhipinti-grotte-alte.html#/1-volume-75_cl/102-year-2016
4.3,3,red,75.0,Viña Mayor Tinto Roble,8.88,Spain,14.0,2020.0,https://www.decantalo.com/uk/en/vina-mayor-tinto-roble.html#/1-volume-75_cl/158-year-2020
5.0,2,red,75.0,Eduardo Torres Versante Nord,out of stock,Italy,13.5,2019.0,https://www.decantalo.com/uk/en/eduardo-torres-versante-nord.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Matassa Coume de l'Olla,21.58,France,11.0,2021.0,https://www.decantalo.com/uk/en/matassa-coume-de-l-olla.html#/1-volume-75_cl/201-year-2021
0.0,0,red,75.0,Domaine Pignier Les Gauthières Trousseau,out of stock,France,12.0,2020.0,https://www.decantalo.com/uk/en/domaine-pignier-les-gauthieres-trousseau.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Harlan Estate,1270.39,United States,14.5,2017.0,https://www.decantalo.com/uk/en/harlan-estate.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Bérêche & Fils Côteaux Champenoise Ormes Rouge Les Montées,64.13,France,12.5,2019.0,https://www.decantalo.com/uk/en/bereche-fils-coteaux-champenoise-ormes-rouge-les-montees.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,El Primer Paso,14.59,Spain,15.0,2020.0,https://www.decantalo.com/uk/en/el-primer-paso.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Terraprima Negre,11.97,Spain,13.5,2017.0,https://www.decantalo.com/uk/en/terraprima-negre.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Las Alas de Frontonio,52.43,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/las-alas-de-frontonio.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,El Jardín de las Iguales,189.45,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/el-jardin-de-las-iguales.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Santbru,23.77,Spain,14.5,2017.0,https://www.decantalo.com/uk/en/santbru.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,La Llopetera,22.48,Spain,13.5,2020.0,https://www.decantalo.com/uk/en/la-llopetera.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Diamond Creek Volcanic Hill Cabernet Sauvignon,233.33,United States,14.5,2017.0,https://www.decantalo.com/uk/en/diamond-creek-volcanic-hill-cabernet-sauvignon.html#/1-volume-75_cl/108-year-2015
0.0,0,red,75.0,Diamond Creek Volcanic Hill Cabernet Sauvignon,233.33,United States,14.5,2017.0,https://www.decantalo.com/uk/en/diamond-creek-volcanic-hill-cabernet-sauvignon.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Régnard Macôn Rouge,14.89,France,13.5,2018.0,https://www.decantalo.com/uk/en/regnard-macon-rouge.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,RIM Sarau,out of stock,Spain,13.5,2020.0,https://www.decantalo.com/uk/en/rim-sarau.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Envínate Lousas Parcela Camiño Novo,out of stock,Spain,13.0,2019.0,https://www.decantalo.com/uk/en/envinate-lousas-parcela-camino-novo.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Envínate Lousas Parcela Seoane,out of stock,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/envinate-lousas-parcela-seoane.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Gran Claustro,33.51,Spain,14.5,2016.0,https://www.decantalo.com/uk/en/gran-claustro.html#/1-volume-75_cl/102-year-2016
0.0,0,red,75.0,Roberto Voerzio Barbera d'Alba Cerreto,out of stock,Italy,14.0,2018.0,https://www.decantalo.com/uk/en/roberto-voerzio-barbera-d-alba-cerreto.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Valdehermoso Joven,7.98,Spain,14.5,2021.0,https://www.decantalo.com/uk/en/valdehermoso-joven.html#/1-volume-75_cl/201-year-2021
0.0,0,red,75.0,Laurona Plini,28.49,Spain,15.0,2014.0,https://www.decantalo.com/uk/en/laurona-plini.html#/1-volume-75_cl/105-year-2014
0.0,0,red,75.0,Xavier Benier Beaujolais-Villages Nouveau,out of stock,France,11.0,2021.0,https://www.decantalo.com/uk/en/xavier-benier-beaujolais-villages-nouveau.html#/1-volume-75_cl/201-year-2021
0.0,0,red,75.0,Château Villa Bel-Air,out of stock,France,13.5,2016.0,https://www.decantalo.com/uk/en/chateau-villa-bel-air.html#/1-volume-75_cl/102-year-2016
0.0,0,red,75.0,Domaine de Fontbonau Côtes-du-Rhône,23.76,France,15.0,2017.0,https://www.decantalo.com/uk/en/domaine-de-fontbonau-cotes-du-rhone.html#/1-volume-75_cl/180-year-2017
5.0,3,red,75.0,Murua VS,15.7,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/murua-vs.html#/1-volume-75_cl/114-year-2019
5.0,3,red,75.0,Murua VS,15.7,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/murua-vs.html#/19-volume-magnum/111-year-2018
0.0,0,red,75.0,Petit Albet Negre,8.84,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/petit-albet-negre.html#/1-volume-75_cl/201-year-2021
0.0,0,red,75.0,Vinos Subterráneos VS 01,18.49,Spain,13.4,2017.0,https://www.decantalo.com/uk/en/vinos-subterraneos-vs-01.html#/1-volume-75_cl/180-year-2017
4.0,1,red,75.0,Rotem & Mounir Saouma Châteauneuf-du-Pape Omnia,72.95,France,14.5,2018.0,https://www.decantalo.com/uk/en/rotem--mounir-saouma-chateauneuf-du-pape-omnia.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Urbión Crianza,10.9,Spain,13.0,2018.0,https://www.decantalo.com/uk/en/urbion-crianza.html#/1-volume-75_cl/111-year-2018
4.7,21,red,75.0,Pago de Carraovejas,35.65,Spain,14.5,2020.0,https://www.decantalo.com/uk/en/pago-de-carraovejas.html#/19-volume-magnum/114-year-2019
4.7,21,red,75.0,Pago de Carraovejas,35.65,Spain,14.5,2020.0,https://www.decantalo.com/uk/en/pago-de-carraovejas.html#/19-volume-magnum/158-year-2020
0.0,0,red,75.0,El Primer Paso,14.59,Spain,15.0,2020.0,https://www.decantalo.com/uk/en/el-primer-paso.html#/1-volume-75_cl/114-year-2019
5.0,1,red,75.0,Frontonio Supersónico Garnacha,22.35,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/frontonio-supersonico-garnacha.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Vizcarra,15.92,Spain,14.5,2019.0,https://www.decantalo.com/uk/en/vizcarra.html#/19-volume-magnum/111-year-2018
3.7,3,red,75.0,Enate Tapas,6.95,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/enate-tapas.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Josep Foraster Trepat,14.84,Spain,13.0,2021.0,https://www.decantalo.com/uk/en/josep-foraster-trepat.html#/1-volume-75_cl/201-year-2021
0.0,0,red,75.0,Jordi Miró Garnatxa Syrah,9.44,Spain,14.0,2021.0,https://www.decantalo.com/uk/en/jordi-miro-garnatxa-syrah.html#/1-volume-75_cl/201-year-2021
0.0,0,red,75.0,Ferratus Sensaciones,23.94,Spain,14.5,2014.0,https://www.decantalo.com/uk/en/ferratus-sensaciones.html#/1-volume-75_cl/105-year-2014
5.0,1,red,75.0,Payoya Negra,19.86,Spain,15.0,2019.0,https://www.decantalo.com/uk/en/payoya-negra.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Volver 4 meses,10.3,Spain,14.0,2020.0,https://www.decantalo.com/uk/en/volver-4-meses.html#/1-volume-75_cl/158-year-2020
5.0,1,red,75.0,Conde de Valdemar Gran Reserva,20.29,Spain,14.0,2012.0,https://www.decantalo.com/uk/en/conde-de-valdemar-gran-reserva.html#/1-volume-75_cl/120-year-2012
0.0,0,red,75.0,Arrayán Syrah,14.8,Spain,14.0,2017.0,https://www.decantalo.com/uk/en/arrayan-syrah.html#/1-volume-75_cl/180-year-2017
4.0,1,red,75.0,Viña Pomal Reserva 106 Barricas,18.1,Spain,14.0,2017.0,https://www.decantalo.com/uk/en/vina-pomal-reserva-106-barricas.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,M. Chapoutier La Bernardine Rouge,38.57,France,14.5,2019.0,https://www.decantalo.com/uk/en/m--chapoutier-la-bernardine-rouge.html#/1-volume-75_cl/114-year-2019
4.0,1,red,75.0,Victoria Diez-Caballero Reserva,18.49,Spain,14.0,2012.0,https://www.decantalo.com/uk/en/victoria-diez-caballero-reserva.html#/1-volume-75_cl/120-year-2012
0.0,0,red,75.0,Domaine de L'Arlot Nuits-Saint-Georges 1er Cru Clos des Forêts Saint Georges,out of stock,France,13.5,2019.0,https://www.decantalo.com/uk/en/domaine-de-l-arlot-nuits-saint-georges-1er-cru-clos-des-forets-saint-georges.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Pepe Mendoza Casa Agrícola Giró de Abargues,24.75,Spain,13.5,2020.0,https://www.decantalo.com/uk/en/pepe-mendoza-casa-agricola-giro-de-abargues.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Jean-Claude Lapalu Beaujolais Villages Vieilles Vignes,18.45,France,13.0,2021.0,https://www.decantalo.com/uk/en/jean-claude-lapalu-beaujolais-villages-vieilles-vignes.html#/1-volume-75_cl/201-year-2021
0.0,0,red,75.0,Domaine de Marcoux Châteauneuf-du-Pape,50.75,France,14.0,2020.0,https://www.decantalo.com/uk/en/domaine-de-marcoux-chateauneuf-du-pape.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Vizcarra,15.92,Spain,14.5,2019.0,https://www.decantalo.com/uk/en/vizcarra.html#/1-volume-75_cl/114-year-2019
5.0,1,red,75.0,Domaine Vacheron Sancerre Rouge,out of stock,France,12.5,2019.0,https://www.decantalo.com/uk/en/domaine-vacheron-sancerre-rouge.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Son Vell Corrent,out of stock,Spain,12.5,2019.0,https://www.decantalo.com/uk/en/son-vell-corrent.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Son Vell,out of stock,Spain,12.0,2018.0,https://www.decantalo.com/uk/en/son-vell.html#/1-volume-75_cl/111-year-2018
5.0,1,red,75.0,Valdecastrillo,13.64,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/castrillo-del-duero.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Raúl Pérez Vino de Familia Cebreros,out of stock,Spain,14.5,2013.0,https://www.decantalo.com/uk/en/vino-de-familia-cebreros.html#/1-volume-75_cl/128-year-2013
0.0,0,red,75.0,Diamond Creek Red Rock Terrace Cabernet Sauvignon,235.08,United States,14.5,2017.0,https://www.decantalo.com/uk/en/diamond-creek-red-rock-terrace-cabernet-sauvignon.html#/1-volume-75_cl/102-year-2016
0.0,0,red,75.0,Diamond Creek Red Rock Terrace Cabernet Sauvignon,235.08,United States,14.5,2017.0,https://www.decantalo.com/uk/en/diamond-creek-red-rock-terrace-cabernet-sauvignon.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Araujo Eisele Vineyard Cabernet Sauvignon,490.42,United States,14.5,2012.0,https://www.decantalo.com/uk/en/araujo-eisele-vineyard-cabernet-sauvignon.html#/1-volume-75_cl/120-year-2012
0.0,0,red,75.0,Pierre Cotton Côte de Brouilly,out of stock,France,12.5,2020.0,https://www.decantalo.com/uk/en/pierre-cotton-cote-de-brouilly.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,La Danza del Viento Molino Quemado,out of stock,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/la-danza-del-viento-molino-quemado.html#/1-volume-75_cl/111-year-2018
4.8,4,red,75.0,Macán Clásico,out of stock,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/macan-clasico.html#/19-volume-magnum/102-year-2016
4.8,4,red,75.0,Macán Clásico,out of stock,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/macan-clasico.html#/19-volume-magnum/180-year-2017
5.0,2,red,75.0,Orben,21.19,Spain,14.5,2019.0,https://www.decantalo.com/uk/en/orben.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Phinca San Julián,54.74,Spain,14.0,2018.0,https://www.decantalo.com/uk/en/phinca-san-julian.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Cantos del Diablo,81.55,Spain,14.5,2020.0,https://www.decantalo.com/uk/en/cantos-del-diablo.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Pujanza Finca Valdepoleo,20.25,Spain,14.5,2018.0,https://www.decantalo.com/uk/en/pujanza-finca-valdepoleo.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Domaine Curtet Mondeuse,32.78,France,10.0,2017.0,https://www.decantalo.com/uk/en/domaine-curtet-mondeuse.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,La Viña de la Merce,10.38,Spain,13.5,2019.0,https://www.decantalo.com/uk/en/la-vina-de-la-merce.html#/1-volume-75_cl/114-year-2019
4.0,1,red,75.0,Finca La Oración,21.67,Spain,14.0,2020.0,https://www.decantalo.com/uk/en/finca-la-oracion.html#/1-volume-75_cl/158-year-2020
0.0,0,red,75.0,Ternario 1,out of stock,Spain,12.5,2016.0,https://www.decantalo.com/uk/en/ternario-1.html#/1-volume-75_cl/102-year-2016
0.0,0,red,75.0,Dujac Fils et Père Chambolle-Musigny,out of stock,France,13.5,2018.0,https://www.decantalo.com/uk/en/dujac-fils-et-pere-chambolle-musigny.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Bernardo Estévez Chánselus Castes Tinto,26.3,Spain,13.5,2018.0,https://www.decantalo.com/uk/en/bernardo-estevez-chanselus-castes-tinto.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Artadi Terreras,41.4,Spain,14.0,2019.0,https://www.decantalo.com/uk/en/artadi-terreras.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,David Duband Bourgogne Hautes Côtes de Nuits Louis Auguste,out of stock,France,12.5,2019.0,https://www.decantalo.com/uk/en/david-duband-bourgogne-hautes-cotes-de-nuits-louis-auguste.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Château Pichon Baron,171.22,France,13.5,2018.0,https://www.decantalo.com/uk/en/chateau-pichon-baron.html#/1-volume-75_cl/102-year-2016
0.0,0,red,75.0,Château Pichon Baron,171.22,France,13.5,2018.0,https://www.decantalo.com/uk/en/chateau-pichon-baron.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Pérez Pascuas Gran Selección,211.12,Spain,13.0,2014.0,https://www.decantalo.com/uk/en/perez-pascuas-gran-seleccion.html#/1-volume-75_cl/105-year-2014
0.0,0,red,75.0,Peixes Os Bidueiros,21.45,Spain,12.5,2018.0,https://www.decantalo.com/uk/en/peixes-os-bidueiros.html#/1-volume-75_cl/111-year-2018
0.0,0,red,75.0,Albet i Noya Reserva Martí in a case,38.78,Spain,14.5,2015.0,https://www.decantalo.com/uk/en/albet-i-noya-reserva-marti-estuchado.html#/1-volume-75_cl/108-year-2015
5.0,1,red,75.0,O Morto Vía Revolucionaria Mencía Pura,15.57,Spain,11.9,,https://www.decantalo.com/uk/en/o-morto-via-revolucionaria-mencia-pura.html#/1-volume-75_cl/177-year-without_vintage
0.0,0,red,75.0,Octogenarius,38.91,Spain,14.5,2014.0,https://www.decantalo.com/uk/en/octogenarius.html#/1-volume-75_cl/105-year-2014
5.0,1,red,75.0,Domaine Jean Foillard Morgon Cuvée Corcelette,out of stock,France,13.0,2019.0,https://www.decantalo.com/uk/en/domaine-jean-foillard-morgon-cuvee-corcelette.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Montevertine,out of stock,Italy,13.5,2017.0,https://www.decantalo.com/uk/en/montevertine.html#/1-volume-75_cl/180-year-2017
0.0,0,red,75.0,Daterra Azos do Pobo Soutipedre,out of stock,Spain,13.0,2019.0,https://www.decantalo.com/uk/en/daterra-azos-do-pobo-soutipedre.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Patrick Jasmin Côte-Rôtie,42.69,France,13.0,2019.0,https://www.decantalo.com/uk/en/patrick-jasmin-cote-rotie.html#/1-volume-75_cl/114-year-2019
0.0,0,red,75.0,Molí dels Capellans La Coma Trepat,21.41,Spain,11.5,2019.0,https://www.decantalo.com/uk/en/moli-dels-capellans-la-coma-trepat.html#/1-volume-75_cl/114-year-2019
4.8,6,red,75.0,Malleolus,29.6,Spain,14.5,2019.0,https://www.decantalo.com/uk/en/malleolus.html#/19-volume-magnum/114-year-2019
0.0,0,red,75.0,Dominio de Tares Cepas Viejas,out of stock,Spain,14.0,2017.0,https://www.decantalo.com/uk/en/dominio-de-tares-cepas-viejas.html#/1-volume-75_cl/180-year-2017
