name,Mix Case?,abv,year,size,country,wine_type,price,num_review,rating,url
Il Papavero Bianco NV,0,12.0,NV,750.0,Italy,White Wine,8.99,149,3.5,https://www.laithwaites.co.uk/product/Il-Papavero-Bianco-2021/0230720
Jean Pabiot Pouilly Fumé Domaine des Fines Caillottes 2021,0,12.5,2021,750.0,France,White Wine,21.0,,,https://www.laithwaites.co.uk/product/Jean-Pabiot-Pouilly-Fum%C3%A9-Domaine-des-Fines-Caillottes-2021/0926021
Don Aldo Olivier Pedro Ximénez Chardonnay 2021,0,12.5,2021,750.0,Chile,White Wine,9.99,43,3.7,https://www.laithwaites.co.uk/product/Don-Aldo-Olivier-Pedro-Xim%C3%A9nez-Chardonnay-2021/4071421
McPherson Family Series Pickles Sauvignon Blanc 2021,0,11.5,2021,750.0,Australia,White Wine,11.99,168,3.9,https://www.laithwaites.co.uk/product/McPherson-Family-Series-Pickles-Sauvignon-Blanc-2021/0591421
Vesuvium Greco di Tufo 2020,0,12.0,2020,750.0,Italy,White Wine,15.49,62,4.1,https://www.laithwaites.co.uk/product/Vesuvium-Greco-di-Tufo-2020/0322020
Domdechant Werner Hochheimer Riesling Classic 2020,0,12.0,2020,750.0,Germany,White Wine,17.99,23,3.8,https://www.laithwaites.co.uk/product/Domdechant-Werner-Hochheimer-Riesling-Classic-2020/1584820
Alma Andina Torrontés 2021,0,12.5,2021,750.0,Argentina,White Wine,11.49,244,3.7,https://www.laithwaites.co.uk/product/Alma-Andina-Torront%C3%A9s-2021/0189521
Campanula Chardonnay 2021,0,13.0,2021,750.0,Hungary,White Wine,9.99,129,3.8,https://www.laithwaites.co.uk/product/Campanula-Chardonnay-2021/1957221
La Chiamata Trebbiano 2021,0,12.0,2021,750.0,Italy,White Wine,11.49,150,4.1,https://www.laithwaites.co.uk/product/La-Chiamata-Trebbiano-2021/3969721
Roche Bellemont Blanc 2021,0,12.5,2021,750.0,France,White Wine,16.99,44,4.5,https://www.laithwaites.co.uk/product/Roche-Bellemont-Blanc-2021/4074421
The Barbarian Semillon Chardonnay 2021,0,12.5,2021,750.0,Australia,White Wine,8.99,75,3.6,https://www.laithwaites.co.uk/product/The-Barbarian-Semillon-Chardonnay-2021/2456721
Campanula Pinot Grigio 2020,0,12.5,2020,750.0,Hungary,White Wine,9.99,1724,3.8,https://www.laithwaites.co.uk/product/Campanula-Pinot-Grigio-2020/0055220
Ultima Edizione Bianco NV,0,12.5,NV,750.0,Italy,White Wine,12.99,51,4.4,https://www.laithwaites.co.uk/product/Ultima-Edizione-Bianco-2020/3796321
Le Trazzere di Don Pino Organic 2020,0,12.5,2020,750.0,Italy,White Wine,10.99,46,4.1,https://www.laithwaites.co.uk/product/Le-Trazzere-di-Don-Pino-Organic-2020/3951720
Hunter's Home Block Sauvignon Blanc 2021,0,13.5,2021,750.0,New Zealand,White Wine,22.0,27,4.9,https://www.laithwaites.co.uk/product/Hunter's-Home-Block-Sauvignon-Blanc-2021/4018321
Tierras de la Fuente Organic Airén Viura 2020,0,12.0,2020,750.0,Spain,White Wine,9.49,75,3.6,https://www.laithwaites.co.uk/product/Tierras-de-la-Fuente-Organic-Air%C3%A9n-Viura-2020/3196020
Journey's End Winemaker's Selection Chardonnay 2021,0,12.5,2021,750.0,South Africa,White Wine,14.49,54,3.7,https://www.laithwaites.co.uk/product/Journey's-End-Winemaker's-Selection-Chardonnay-2021/4028921
Jean Cavaillé Apremont Cep Noir Vieilles Vignes 2019,0,12.0,2019,750.0,France,White Wine,16.49,11,4.1,https://www.laithwaites.co.uk/product/Jean-Cavaill%C3%A9-Apremont-Cep-Noir-Vieilles-Vignes-2019/4087719
La Chiamata Trebbiano 2020,0,12.0,2020,750.0,Italy,White Wine,11.49,160,4.1,https://www.laithwaites.co.uk/product/La-Chiamata-Trebbiano-2020/3969720
The Boar No More (zero alcohol) 2020,0,0.05,2020,750.0,Germany,White Wine,6.99,25,2.8,https://www.laithwaites.co.uk/product/The-Boar-No-More-(zero-alcohol)-2020/3886820
Portinho do Côvo Branco 2020,0,13.0,2020,750.0,Portugal,White Wine,9.99,155,3.8,https://www.laithwaites.co.uk/product/Portinho-do-C%C3%B4vo-Branco-2020/0343620
Berton All Out Viognier 2021,0,13.5,2021,750.0,Australia,White Wine,10.99,89,3.8,https://www.laithwaites.co.uk/product/Berton-All-Out-Viognier-2021/1664021
Budburst Pinot Grigio 2021,0,13.0,2021,750.0,Moldova,White Wine,,27,4.0,https://www.laithwaites.co.uk/product/Budburst-Pinot-Grigio-2021/3789821
RedHeads Harmonie Rox Chardonnay 2021,0,13.5,2021,750.0,Australia,White Wine,14.49,31,4.2,https://www.laithwaites.co.uk/product/RedHeads-Harmonie-Rox-Chardonnay-2021/4043821
Pfaffl HAIDEN Grüner Veltliner 2021,0,13.0,2021,750.0,Austria,White Wine,17.99,1,5.0,https://www.laithwaites.co.uk/product/Pfaffl-HAIDEN-Gr%C3%BCner-Veltliner-2021/4085921
Perla del Mar 2021,0,12.0,2021,750.0,Spain,White Wine,11.99,204,3.9,https://www.laithwaites.co.uk/product/Perla-del-Mar-2021/0370921
Les Belons 2020,0,12.0,2020,750.0,France,White Wine,11.99,261,4.1,https://www.laithwaites.co.uk/product/Les-Belons-2020/3822020
Alessandro Gallici Pinot Grigio (187ml) 2021,0,12.5,2021,187.0,Italy,White Wine,2.79,8,3.4,https://www.laithwaites.co.uk/product/Alessandro-Gallici-Pinot-Grigio-(187ml)-2021/3303021
Albastrele Chardonnay 2020,0,13.0,2020,750.0,Moldova,White Wine,10.99,55,3.3,https://www.laithwaites.co.uk/product/Albastrele-Chardonnay-2020/1508620
Il Papavero Pinot Grigio (half bottle) 2020,0,12.0,2020,375.0,Italy,White Wine,5.49,9,4.0,https://www.laithwaites.co.uk/product/Il-Papavero-Pinot-Grigio-(half-bottle)-2020/1763520
Ocelli Adelaide Hills Chardonnay 2021,0,13.0,2021,750.0,Australia,White Wine,13.99,5,4.4,https://www.laithwaites.co.uk/product/Ocelli-Adelaide-Hills-Chardonnay-2021/4193121
Cala Rey Verdejo Sauvignon Blanc 2021,0,12.0,2021,750.0,Spain,White Wine,11.99,23,3.5,https://www.laithwaites.co.uk/product/Cala-Rey-Verdejo-Sauvignon-Blanc-2021/4141621
Domaine Gadais La Grande Réserve du Moulin 2021,0,11.5,2021,750.0,France,White Wine,,56,4.3,https://www.laithwaites.co.uk/product/Domaine-Gadais-La-Grande-R%C3%A9serve-du-Moulin-2021/1645021
Rainha do Mar Fernão Pires 2021,0,12.0,2021,750.0,Portugal,White Wine,8.99,124,3.8,https://www.laithwaites.co.uk/product/Rainha-do-Mar-Fern%C3%A3o-Pires-2021/1771521
Holdaway Estate Sauvignon Blanc 2021,0,13.0,2021,750.0,New Zealand,White Wine,15.99,17,4.4,https://www.laithwaites.co.uk/product/Holdaway-Estate-Sauvignon-Blanc-2021/4129221
Cascata 2021,0,11.0,2021,750.0,Portugal,White Wine,11.99,97,3.8,https://www.laithwaites.co.uk/product/Cascata-2021/4095721
White Duck Chardonnay Pinot Grigio 2021,0,12.5,2021,750.0,Australia,White Wine,11.99,145,4.1,https://www.laithwaites.co.uk/product/White-Duck-Chardonnay-Pinot-Grigio-2021/2446121
Abbesse Sauvignon Blanc (187ml) 2021,0,11.5,2021,187.0,France,White Wine,3.99,,,https://www.laithwaites.co.uk/product/Abbesse-Sauvignon-Blanc-(187ml)-2021/4109721
The Escapist Sauvignon Blanc 2022,0,12.0,2022,750.0,South Africa,White Wine,8.99,43,3.8,https://www.laithwaites.co.uk/product/The-Escapist-Sauvignon-Blanc-2022/4136722
Atakarma Sauvignon Blanc 2021,0,12.5,2021,750.0,Chile,White Wine,9.99,26,3.6,https://www.laithwaites.co.uk/product/Atakarma-Sauvignon-Blanc-2021/4166021
The Future’s Bright Orange Wine 2021,0,12.5,2021,750.0,France,White Wine,10.99,2,4.5,https://www.laithwaites.co.uk/product/The-Future%E2%80%99s-Bright-Orange-Wine-2021/4223221
Domaine Tour Lamothe Sauvignon Blanc 2020,0,11.0,2020,750.0,France,White Wine,11.99,124,3.8,https://www.laithwaites.co.uk/product/Domaine-Tour-Lamothe-Sauvignon-Blanc-2020/3160020
Cuvée du Vatican Réserve de l'Abbé Blanc 2020,0,14.0,2020,750.0,France,White Wine,13.49,15,4.1,https://www.laithwaites.co.uk/product/Cuv%C3%A9e-du-Vatican-R%C3%A9serve-de-l'Abb%C3%A9-Blanc-2020/3224220
Cleanskin Limestone Coast Sauvignon Blanc 2020,0,11.0,2020,750.0,Australia,White Wine,16.99,23,4.0,https://www.laithwaites.co.uk/product/Cleanskin-Limestone-Coast-Sauvignon-Blanc-2020/4056520
Les Chantebines 2020,0,13.5,2020,750.0,France,White Wine,19.99,6,4.8,https://www.laithwaites.co.uk/product/Les-Chantebines-2020/4217420
Antipode Sauvignon Blanc 2021,0,13.0,2021,750.0,Portugal,White Wine,9.99,20,3.7,https://www.laithwaites.co.uk/product/Antipode-Sauvignon-Blanc-2021/4155421
Château de la Greffière La Roche Vineuse 2020,0,13.0,2020,750.0,France,White Wine,15.49,27,4.1,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-de-la-Greffi%C3%A8re-La-Roche-Vineuse-2020/3099620
Amoras Branco 2021,0,12.5,2021,750.0,Portugal,White Wine,10.49,165,3.5,https://www.laithwaites.co.uk/product/Amoras-Branco-2021/0013821
Broglia Derthona Timorasso 2018,0,13.5,2018,750.0,Italy,White Wine,25.0,2,4.0,https://www.laithwaites.co.uk/product/Broglia-Derthona-Timorasso-2018/4199618
Grazing Sun Sauvignon Blanc 2021,0,12.5,2021,750.0,Chile,White Wine,11.99,55,3.8,https://www.laithwaites.co.uk/product/Grazing-Sun-Sauvignon-Blanc-2021/4117521
Lima Dorata Pinot Grigio 2021,0,12.5,2021,750.0,Italy,White Wine,9.99,4,3.8,https://www.laithwaites.co.uk/product/Lima-Dorata-Pinot-Grigio-2021/4242521
Château Les Moutins 2020,0,12.5,2020,750.0,France,White Wine,14.99,7,4.6,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Les-Moutins-2020/4136320
Altos R Pigeage Blanco 2019,0,14.5,2019,750.0,Spain,White Wine,23.0,25,4.4,https://www.laithwaites.co.uk/product/Altos-R-Pigeage-Blanco-2019/2982119
Casa Silva Paredones Cool Coast Sauvignon Blanc 2021,0,14.0,2021,750.0,Chile,White Wine,17.49,4,4.0,https://www.laithwaites.co.uk/product/Casa-Silva-Paredones-Cool-Coast-Sauvignon-Blanc-2021/0971221
Nelson Bay Sauvignon Blanc (187ml) 2020,0,13.0,2020,187.0,New Zealand,White Wine,3.29,1,3.0,https://www.laithwaites.co.uk/product/Nelson-Bay-Sauvignon-Blanc-(187ml)-2020/4115220
Xanadu DJL Margaret River Chardonnay 2019,0,13.0,2019,750.0,Australia,White Wine,19.99,3,4.0,https://www.laithwaites.co.uk/product/Xanadu-DJL-Margaret-River-Chardonnay-2019/3995719
Redbrook Estate Bacchus (Paper Bottle) 2021,0,11.0,2021,750.0,Great Britain,White Wine,18.99,8,4.0,https://www.laithwaites.co.uk/product/Redbrook-Estate-Bacchus-(Paper-Bottle)-2021/4229421
Peach Stone Bianco 2020,0,12.0,2020,750.0,Italy,White Wine,10.99,305,3.8,https://www.laithwaites.co.uk/product/Peach-Stone-Bianco-2020/2282220
Les Belons 2021,0,11.5,2021,750.0,France,White Wine,11.99,242,4.1,https://www.laithwaites.co.uk/product/Les-Belons-2021/3822021
Domaine Baud Les Premices Côtes du Jura 2018,0,14.0,2018,750.0,France,White Wine,17.99,1,5.0,https://www.laithwaites.co.uk/product/Domaine-Baud-Les-Premices-C%C3%B4tes-du-Jura-2018/4240918
Spier 21 Gables Chenin Blanc 2020,0,14.5,2020,750.0,South Africa,White Wine,19.99,,,https://www.laithwaites.co.uk/product/Spier-21-Gables-Chenin-Blanc-2020/3070820
La Belle Saison Sauvignon Blanc 3 litre Wine Box 2021,0,9.5,2021,3000.0,France,White Wine,30.0,5,2.8,https://www.laithwaites.co.uk/product/La-Belle-Saison-Sauvignon-Blanc-3-litre-Wine-Box-2021/4232521
Clos de la Vierge 2020,0,14.5,2020,750.0,France,White Wine,16.99,44,4.7,https://www.laithwaites.co.uk/product/Clos-de-la-Vierge-2020/4011620
Royal Tokaji Dry Furmint Special Reserve 2020,0,12.5,2020,750.0,Hungary,White Wine,13.99,82,3.7,https://www.laithwaites.co.uk/product/Royal-Tokaji-Dry-Furmint-Special-Reserve-2020/1584020
Domaine Tour Lamothe Sauvignon Blanc 2021,0,10.5,2021,750.0,France,White Wine,11.99,115,3.8,https://www.laithwaites.co.uk/product/Domaine-Tour-Lamothe-Sauvignon-Blanc-2021/3160021
Domaine Daniel-Etienne Defaix Chablis 1er Cru Côte de Léchet 2007,0,13.0,2007,750.0,France,White Wine,34.0,,,https://www.laithwaites.co.uk/product/Domaine-Daniel-Etienne-Defaix-Chablis-1er-Cru-C%C3%B4te-de-L%C3%A9chet-2007/2135307
Hunter's Riesling 2021,0,12.5,2021,750.0,New Zealand,White Wine,16.99,20,3.8,https://www.laithwaites.co.uk/product/Hunter's-Riesling-2021/2033721
Domaine Dampt Vieilles Vignes 2021,0,12.5,2021,750.0,France,White Wine,19.99,,,https://www.laithwaites.co.uk/product/Domaine-Dampt-Vieilles-Vignes-2021/0079821
Château Vartely Dealu Nucului Feteasca Regala & Sauvignon Blanc 2020,0,13.0,2020,750.0,Moldova,White Wine,10.99,204,3.9,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Vartely-Dealu-Nucului-Feteasca-Regala-&-Sauvignon-Blanc-2020/3934920
Orange Natural Wine 2021,0,12.5,2021,750.0,Romania,White Wine,12.99,19,2.8,https://www.laithwaites.co.uk/product/Orange-Natural-Wine-2021/4215921
East by North East Pinot Grigio 2020,0,13.0,2020,750.0,Italy,White Wine,19.99,48,4.1,https://www.laithwaites.co.uk/product/East-by-North-East-Pinot-Grigio-2020/4038520
Le Masque Chenin Blanc 2021,0,13.0,2021,750.0,France,White Wine,12.99,48,3.9,https://www.laithwaites.co.uk/product/Le-Masque-Chenin-Blanc-2021/2153721
Elqui River Sauvignon Blanc 2021,0,12.5,2021,750.0,Chile,White Wine,13.49,83,3.2,https://www.laithwaites.co.uk/product/Elqui-River-Sauvignon-Blanc-2021/1864521
Törley Estate Cuvée Bálo 2020,0,12.0,2020,750.0,Hungary,White Wine,9.99,5,3.4,https://www.laithwaites.co.uk/product/T%C3%B6rley-Estate-Cuv%C3%A9e-B%C3%A1lo-2020/4195120
Willem the Silent Blanc 2020,0,12.0,2020,750.0,France,White Wine,10.99,29,3.8,https://www.laithwaites.co.uk/product/Willem-the-Silent-Blanc-2020/4149620
Les Secrets d’Abbesse Sauvignon Blanc 2021,0,11.5,2021,750.0,France,White Wine,15.99,12,4.3,https://www.laithwaites.co.uk/product/Les-Secrets-d%E2%80%99Abbesse-Sauvignon-Blanc-2021/4148621
Madame F Blanc QB 2020,0,12.0,2020,750.0,France,White Wine,11.99,3,4.3,https://www.laithwaites.co.uk/product/Madame-F-Blanc-QB-2020/4122320
Domaine Servin Chablis Les Pargues (Half Bottle) 2018,0,12.5,2018,375.0,France,White Wine,9.99,1,1.0,https://www.laithwaites.co.uk/product/Domaine-Servin-Chablis-Les-Pargues-(Half-Bottle)-2018/4192418
Under the Lemon Tree Chenin Blanc 2021,0,13.0,2021,750.0,South Africa,White Wine,9.99,256,4.1,https://www.laithwaites.co.uk/product/Under-the-Lemon-Tree-Chenin-Blanc-2021/4031421
Trimboli Salvatore Trebbiano 2021,0,13.0,2021,750.0,Australia,White Wine,11.99,162,4.0,https://www.laithwaites.co.uk/product/Trimboli-Salvatore-Trebbiano-2021/3863621
Domaine Michel & Stéphane Ogier Viognier de Rosine 2020,0,13.0,2020,750.0,France,White Wine,23.0,3,4.0,https://www.laithwaites.co.uk/product/Domaine-Michel-&-St%C3%A9phane-Ogier-Viognier-de-Rosine-2020/2494120
The Gooseberry Bush (187ml) 2022,0,11.5,2022,187.0,South Africa,White Wine,2.99,,,https://www.laithwaites.co.uk/product/The-Gooseberry-Bush-(187ml)-2022/4241022
Santa Inés Single Parcel Chardonnay 2020,0,13.5,2020,750.0,Chile,White Wine,16.99,,,https://www.laithwaites.co.uk/product/Santa-In%C3%A9s-Single-Parcel-Chardonnay-2020/4260420
McPherson Aquarius Marsanne Viognier 2021,0,13.0,2021,750.0,Australia,White Wine,13.49,40,4.1,https://www.laithwaites.co.uk/product/McPherson-Aquarius-Marsanne-Viognier-2021/2897621
Long Bay Sauvignon Blanc 2021,0,13.0,2021,750.0,South Africa,White Wine,9.99,51,3.9,https://www.laithwaites.co.uk/product/Long-Bay-Sauvignon-Blanc-2021/4109521
Grande Réserve de Gassac Blanc 2021,0,13.0,2021,750.0,France,White Wine,11.49,110,4.0,https://www.laithwaites.co.uk/product/Grande-R%C3%A9serve-de-Gassac-Blanc-2021/0132821
Bon Courage Colombard 2022,0,11.0,2022,750.0,South Africa,White Wine,9.99,253,3.7,https://www.laithwaites.co.uk/product/Bon-Courage-Colombard-2022/0063622
Albastrele Blanc de Cabernet 2021,0,13.0,2021,750.0,Moldova,White Wine,9.99,54,3.6,https://www.laithwaites.co.uk/product/Albastrele-Blanc-de-Cabernet-2021/3801321
Posada del Rey Blanco NV,0,12.5,NV,750.0,Spain,White Wine,7.99,134,3.3,https://www.laithwaites.co.uk/product/Posada-del-Rey-Blanco-2021/0363021
Belle Côte 2020,0,12.0,2020,750.0,France,White Wine,11.99,110,3.7,https://www.laithwaites.co.uk/product/Belle-C%C3%B4te-2020/3580020
Domaine de Mouchan 2020,0,11.5,2020,750.0,France,White Wine,10.99,26,3.8,https://www.laithwaites.co.uk/product/Domaine-de-Mouchan-2020/4084820
LongFin Sauvignon Blanc Semillon 2021,0,11.5,2021,750.0,Australia,White Wine,12.99,6,2.8,https://www.laithwaites.co.uk/product/LongFin-Sauvignon-Blanc-Semillon-2021/4160721
Atakarma Sauvignon Blanc 2.25 litre Wine Box 2021,0,12.5,2021,2250.0,Chile,White Wine,22.5,3,3.3,https://www.laithwaites.co.uk/product/Atakarma-Sauvignon-Blanc-2.25-litre-Wine-Box-2021/4188221
Les Fontaines 2020,0,11.5,2020,750.0,France,White Wine,9.99,4,2.8,https://www.laithwaites.co.uk/product/Les-Fontaines-2020/4084220
Herbadilla 2007,0,12.0,2007,750.0,France,White Wine,21.0,5,3.6,https://www.laithwaites.co.uk/product/Herbadilla-2007/3558007
Danaris Sauvignon Blanc 2021,0,12.5,2021,750.0,Austria,White Wine,15.99,6,3.3,https://www.laithwaites.co.uk/product/Danaris-Sauvignon-Blanc-2021/4100021
Manera Cortese 2021,0,12.5,2021,750.0,Italy,White Wine,11.99,108,3.6,https://www.laithwaites.co.uk/product/Manera-Cortese-2021/2228721
Château Puech-Haut Tête de Bélier Blanc 2019,0,14.0,2019,750.0,France,White Wine,32.0,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Puech-Haut-T%C3%AAte-de-B%C3%A9lier-Blanc-2019/4164419
Elite New Zealand Sauvignon Six,0,13.5,Six,750.0,New Zealand,White Wine,,,4.9,https://www.laithwaites.co.uk/product/Elite-New-Zealand-Sauvignon-Six-2019/X13710
Top Rated Whites Six,0,12.0,Six,750.0,France,White Wine,,,4.1,https://www.laithwaites.co.uk/product/Top-Rated-Whites-Six-2019/X12574
Matutina Sauvignon Pinot Grigio 2021,0,12.0,2021,750.0,France,White Wine,11.99,10,4.2,https://www.laithwaites.co.uk/product/Matutina-Sauvignon-Pinot-Grigio-2021/4212921
Lo Scultore Pinot Grigio 2021,0,12.0,2021,750.0,Italy,White Wine,14.99,,,https://www.laithwaites.co.uk/product/Lo-Scultore-Pinot-Grigio-2021/4214021
Pieropan Soave Classico Organic 2021,0,12.0,2021,750.0,Italy,White Wine,17.49,,,https://www.laithwaites.co.uk/product/Pieropan-Soave-Classico-Organic-2021/0935121
Le Grand Chai Bordeaux Blanc 2020,0,14.0,2020,750.0,France,White Wine,14.99,68,3.8,https://www.laithwaites.co.uk/product/Le-Grand-Chai-Bordeaux-Blanc-2020/1708020
The Gooseberry Bush Sauvignon Blanc Limited Edition 2022,0,12.0,2022,750.0,South Africa,White Wine,12.99,60,4.3,https://www.laithwaites.co.uk/product/The-Gooseberry-Bush-Sauvignon-Blanc-Limited-Edition-2022/4142322
Doring Bay Sauvignon Blanc 2021,0,13.0,2021,750.0,South Africa,White Wine,12.99,3,3.0,https://www.laithwaites.co.uk/product/Doring-Bay-Sauvignon-Blanc-2021/4165421
Grazing Sun Sauvignon Blanc (6 cans x 250ml each) NV,0,12.5,NV,1500.0,Chile,White Wine,,,,https://www.laithwaites.co.uk/product/Grazing-Sun-Sauvignon-Blanc-(6-cans-x-250ml-each)-2021/4133121
Mystery Whites Six,1,,,,,,,,,
RedHeads Blue Belle Semillon 2021,0,12.0,2021,750.0,Australia,White Wine,15.49,3,4.7,https://www.laithwaites.co.uk/product/RedHeads-Blue-Belle-Semillon-2021/4069421
Pigassou Blanc 2021,0,12.5,2021,750.0,France,White Wine,10.99,49,3.8,https://www.laithwaites.co.uk/product/Pigassou-Blanc-2021/3989221
Don Aldo Olivier Pedro Ximénez Chardonnay 2020,0,12.5,2020,750.0,Chile,White Wine,9.99,52,3.8,https://www.laithwaites.co.uk/product/Don-Aldo-Olivier-Pedro-Xim%C3%A9nez-Chardonnay-2020/4071420
Only Show My Shoes Chenin Blanc 2021,0,12.0,2021,750.0,South Africa,White Wine,13.49,14,3.5,https://www.laithwaites.co.uk/product/Only-Show-My-Shoes-Chenin-Blanc-2021/4143221
Hika Txakolí 2018,0,12.0,2018,750.0,Spain,White Wine,17.99,2,3.5,https://www.laithwaites.co.uk/product/Hika-Txakol%C3%AD-2018/3848318
Deep Woods Estate Redlands Semillon Sauvignon Blanc 2021,0,12.0,2021,750.0,Australia,White Wine,14.49,,,https://www.laithwaites.co.uk/product/Deep-Woods-Estate-Redlands-Semillon-Sauvignon-Blanc-2021/4256321
Festive Favourites Whites Dozen Gift,0,13.0,Gift,750.0,Portugal,White Wine,,,3.7,https://www.laithwaites.co.uk/product/Festive-Favourites-Whites-Dozen-Gift-2021/M16521
Les Deux Vallées Savennières 2019,0,13.5,2019,750.0,France,White Wine,19.99,3,4.7,https://www.laithwaites.co.uk/product/Les-Deux-Vall%C3%A9es-Savenni%C3%A8res-2019/4079119
Caravan Sauvignon Blanc 2021,0,12.0,2021,750.0,Australia,White Wine,12.99,89,3.5,https://www.laithwaites.co.uk/product/Caravan-Sauvignon-Blanc-2021/3976121
Gentle Riot Orange Wine 2021,0,12.5,2021,750.0,France,White Wine,13.99,1,5.0,https://www.laithwaites.co.uk/product/Gentle-Riot-Orange-Wine-2021/4213421
Domaine Daniel Reverdy Le Clos de Chaudenay 2019,0,13.0,2019,750.0,France,White Wine,21.0,,,https://www.laithwaites.co.uk/product/Domaine-Daniel-Reverdy-Le-Clos-de-Chaudenay-2019/3543319
Royal Tokaji Blue Label 5 Puttonyos (50cl) 2017,0,11.0,2017,500.0,Hungary,White Wine,27.0,,,https://www.laithwaites.co.uk/product/Royal-Tokaji-Blue-Label-5-Puttonyos-(50cl)-2017/1421117
Blanc Neuf La Bastide 2020,0,12.5,2020,750.0,France,White Wine,13.49,42,4.0,https://www.laithwaites.co.uk/product/Blanc-Neuf-La-Bastide-2020/0087420
Dee Vine Estate Pinot Grigio 2020,0,12.0,2020,750.0,Australia,White Wine,10.99,9,2.9,https://www.laithwaites.co.uk/product/Dee-Vine-Estate-Pinot-Grigio-2020/4154020
Alessandro Gallici Pinot Grigio 3 litre Wine Box 2021,0,12.0,2021,3000.0,Italy,White Wine,32.0,,,https://www.laithwaites.co.uk/product/Alessandro-Gallici-Pinot-Grigio-3-litre-Wine-Box-2021/4237121
Great Whites of the Loire,0,13.0,Loire,750.0,France,White Wine,,0,0,https://www.laithwaites.co.uk/product/Great-Whites-of-the-Loire-2021/X13707
The Forager 2021,0,14.0,2021,750.0,South Africa,White Wine,12.99,7,4.3,https://www.laithwaites.co.uk/product/The-Forager-2021/4184021
Mas Karolina 2020,0,13.5,2020,750.0,France,White Wine,17.99,2,5.0,https://www.laithwaites.co.uk/product/Mas-Karolina-2020/4212720
The Holdings Chenin Blanc Chardonnay 2020,0,12.5,2020,750.0,Argentina,White Wine,10.99,81,3.7,https://www.laithwaites.co.uk/product/The-Holdings-Chenin-Blanc-Chardonnay-2020/3893020
Dry Karp Riesling 2021,0,12.0,2021,750.0,Germany,White Wine,13.99,,,https://www.laithwaites.co.uk/product/Dry-Karp-Riesling-2021/4226621
