,name,abv,year,size(cL),country,wine_type,price,num_review,rating,url,countrycode,scaled_price,logprice,price_fixed,age,score,retailer
8422,Pizo Garnacha Blanca 2020,13,2020,75,Spain,White,10.99,309,3.9,https://www.virginwines.co.uk/wine/Z41302102647/Pizo-Garnacha-Blanca,ESP,10.99,1.040997692,10.99,2,3.9,virginwines
8423,Champagne Laurent Perrier La Cuvee NV,12,NV,75,France,Sparkling,43.99,161,4.6,https://www.virginwines.co.uk/wine/Z37370101639/Champagne-Laurent-Perrier-La-Cuvee,FRA,43.99,1.643353962,43.99,,4.6,virginwines
8424,Chateau de Lancyre La Rouviere Pic St Loup Blanc 2019,13.5,2019,75,France,White,14.99,22,4.1,https://www.virginwines.co.uk/wine/Z36763101434/Chateau-de-Lancyre-La-Rouviere-Pic-St-Loup-Blanc,FRA,14.99,1.175801633,14.99,3,4.1,virginwines
8425,5OS Project Nero Blend 2018,14.5,2018,75,Australia,Red,16.99,48,4.4,https://www.virginwines.co.uk/wine/Z37194102291/5OS-Project-Nero-Blend,AUS,16.99,1.230193379,16.99,4,4.4,virginwines
8426,Peter-Jakob Kuhn Rheinschiefer Hallgartgen Riesling Trocken 2019,12,2019,75,Germany,White,21.99,17,4.4,https://www.virginwines.co.uk/wine/Z40793103324/Peter-Jakob-Kuhn-Rheinschiefer-Hallgartgen-Riesling-Trocken,DEU,21.99,1.342225229,21.99,3,4.4,virginwines
8427,5oS Project McLaren Vale Shiraz Roussanne 2018,14.5,2018,75,Australia,Red,19.99,11,4.8,https://www.virginwines.co.uk/wine/Z40328102291/5OS-Project-McLaren-Vale-Shiraz-Roussanne,AUS,19.99,1.300812794,19.99,4,4.8,virginwines
8428,Kir Yianni Assyrtiko 2020,13,2020,75,Greece,White,14.99,32,4.3,https://www.virginwines.co.uk/wine/Z40795102951/Kir-Yianni-Assyrtiko,GRC,14.99,1.175801633,14.99,2,4.3,virginwines
8429,Olivier Leflaive Pernand-Vergelesses Rouge 2020,13.5,2020,75,France,Red,34.99,0,0,https://www.virginwines.co.uk/wine/Z42272102131/Olivier-Leflaive-Pernand-Vergelesses-Rouge,FRA,34.99,1.543943942,34.99,2,0,virginwines
8430,Domaine des Deux Roches Saint Veran Rives de Longsault 2019,13.5,2019,75,France,White,23.99,0,0,https://www.virginwines.co.uk/wine/Z42266102131/Saint-Veran-Rives-de-longsault-Des-Deux-Roches,FRA,23.99,1.380030248,23.99,3,0,virginwines
8431,Le Zeitgeist Grenache Syrah 2021,13,2021,75,France,Red,10.99,0,0,https://www.virginwines.co.uk/wine/Z42196101414/Le-Zeitgeist-Grenache-Syrah,FRA,10.99,1.040997692,10.99,1,0,virginwines
8432,Abel Mendoza Rioja DOCa Jarrarte Blanco 2021,14,2021,75,Spain,White,15.99,0,0,https://www.virginwines.co.uk/wine/Z42140101434/Abel-Mendoza-Rioja-DOCa-Jarrarte-Blanco,ESP,15.99,1.203848464,15.99,1,0,virginwines
8433,Capcanes Sense Cap DO Cava NV,11.5,NV,75,Spain,Sparkling,14.99,0,0,https://www.virginwines.co.uk/wine/Z42100101434/Capcanes-Sense-Cap-DO-Cava,ESP,14.99,1.175801633,14.99,,0,virginwines
8434,Capcanes Mas Torto Garnacha 2020,11.5,2020,75,Spain,Red,24.99,0,0,https://www.virginwines.co.uk/wine/Z42099101434/Capcanes-Mas-Torto-Garnacha,ESP,24.99,1.397766256,24.99,2,0,virginwines
8435,De Martino Enigma 10 Special Edition 2021,14,2021,75,Chile,Red,19.99,0,0,https://www.virginwines.co.uk/wine/Z42077100741/De-Martino-Enigma-10-Special-Edition,CHL,19.99,1.300812794,19.99,1,0,virginwines
8436,Magic & Bird Padthaway Shiraz 2021,14,2021,75,Australia,Red,16.99,2,5,https://www.virginwines.co.uk/wine/Z41930102291/Magic-and-Bird-Padthaway-Shiraz,AUS,16.99,1.230193379,16.99,1,0,virginwines
8437,Revino Montepulciano d'Abruzzo 2020,13,2020,75,Italy,Red,10.99,25,2.2,https://www.virginwines.co.uk/wine/Z42019100790/Revino-Montepulciano-dAbruzzo,ITA,10.99,1.040997692,10.99,2,2.2,virginwines
8438,Rustle & Hustle Wine Co. Langhorne Creek Shiraz 2021,14.5,2021,75,Australia,Red,11.99,12,4.2,https://www.virginwines.co.uk/wine/Z41913102291/Rustle-and-Hustle-Wine-Co.-Langhorne-Creek-Shiraz,AUS,11.99,1.078819183,11.99,1,4.2,virginwines
8439,The Pullhams Bin 22 Barossa Valley Shiraz 2022,14,2022,75,Australia,Red,19.99,92,4.6,https://www.virginwines.co.uk/wine/Z36686102291/The-Pullhams-Bin-22-Barossa-Valley-Shiraz,AUS,19.99,1.300812794,19.99,0,4.6,virginwines
8440,Vat 39 Clare Valley Shiraz Viognier 2019,14,2019,75,Australia,Red,17.99,30,4.5,https://www.virginwines.co.uk/wine/Z41288102291/Vat-39-Clare-Valley-Shiraz-Viognier-Z41288102291,AUS,17.99,1.255031163,17.99,3,4.5,virginwines
8441,Le Plaisir Blanc Roger Sabon Vin de France 2021,13.5,2021,75,France,White,14.99,0,0,https://www.virginwines.co.uk/wine/Z42244103391/Le-Plaisir-Blanc-Roger-Sabon-Vin-de-France,FRA,14.99,1.175801633,14.99,1,0,virginwines
8442,Penombre Reserve Cinsault Vieilles Vignes 2021,14,2021,75,France,Red,15.99,3,4.7,https://www.virginwines.co.uk/wine/Z42076103465/Penombre-Reserve-Cinsault-Vieilles-Vignes,FRA,15.99,1.203848464,15.99,1,0,virginwines
8443,Xavier Vignon 80 Year Old Mourvedre 2015,15,2015,75,France,Red,21.99,0,0,https://www.virginwines.co.uk/wine/Z41981103330/Xavier-Vignon-80-Year-Old-Mourvedre,FRA,21.99,1.342225229,21.99,7,0,virginwines
8444,Debut Chateauneuf-du-Pape 2018,15,2018,75,France,Red,29.99,0,0,https://www.virginwines.co.uk/wine/Z42058103330/Debut-Chateauneuf-du-Pape,FRA,29.99,1.476976466,29.99,4,0,virginwines
8445,Xavier Vignon 80 Year Old Grenache NV,15,NV,75,France,Red,21.99,2,3,https://www.virginwines.co.uk/wine/Z41980103330/Xavier-Vignon-80-Year-Old-Grenache,FRA,21.99,1.342225229,21.99,,0,virginwines
8446,Le Sabounet Roger Sabon Vin de France 2021,14,2021,75,France,Red,14.99,0,0,https://www.virginwines.co.uk/wine/Z42245103391/Le-Sabounet-Roger-Sabon-Vin-de-France,FRA,14.99,1.175801633,14.99,1,0,virginwines
8447,Twin Pass Swartland Viognier 2021,14,2021,75,South Africa,White,12.99,18,3.7,https://www.virginwines.co.uk/wine/Z41984101414/Twin-Pass-Swartland-Viognier,ZAF,12.99,1.113609151,12.99,1,3.7,virginwines
8448,Black Flag Winemakers Red Blend 2018,14.5,2018,75,Australia,Red,18.99,1,5,https://www.virginwines.co.uk/wine/Z42231102291/Black-Flag-Winemakers-Red-Blend-Z42231102291,AUS,18.99,1.278524965,18.99,4,0,virginwines
8449,Crowded Hour Shiraz 2018,15,2018,75,Australia,Red,15.99,0,0,https://www.virginwines.co.uk/wine/Z41357102291/Crowded-Hour-McLaren-Vale-Shiraz,AUS,15.99,1.203848464,15.99,4,0,virginwines
8450,Vanguard Perdeberg Cabernet Merlot 2021,14.5,2021,75,South Africa,Red,12.99,20,4,https://www.virginwines.co.uk/wine/Z41985101414/Vanguard-Perdeberg-Cabernet-Merlot,ZAF,12.99,1.113609151,12.99,1,4,virginwines
8451,El Nubarron Pinot Noir 2021,12.5,2021,75,Chile,Red,11.99,0,0,https://www.virginwines.co.uk/wine/Z42059101414/El-Nubarron-Pinot-Noir,CHL,11.99,1.078819183,11.99,1,0,virginwines
8452,Ovington's Swartland Chardonnay 2021,12.5,2021,75,South Africa,White,9.99,17,3.8,https://www.virginwines.co.uk/wine/Z42075101414/Ovingtons-Swartland-Chardonnay,ZAF,9.99,0.999565488,9.99,1,3.8,virginwines
8453,Hielo y Fuego Malbec 2021,13,2021,75,Chile,Red,10.99,2,3.5,https://www.virginwines.co.uk/wine/Z42066101414/Hielo-y-Fuego-Malbec,CHL,10.99,1.040997692,10.99,1,0,virginwines
8454,Weingut Brundlmayer Kamptal DAC Gruner Veltliner Terrassen 2021,12,2021,75,Austria,White,19.99,0,0,https://www.virginwines.co.uk/wine/Z42147102131/Weingut-Brundlmayer-Kamptal-DAC-Gruner-Veltliner-Terrassen,AUT,19.99,1.300812794,19.99,1,0,virginwines
8455,Domaine Billaud-Simon Chablis Grand Cru Valmur 2020,13.5,2020,75,France,White,89.99,0,0,https://www.virginwines.co.uk/wine/Z42158102131/Domaine-Billaud-Simon-Chablis-Grand-Cru-Valmur,FRA,89.99,1.954194252,89.99,2,0,virginwines
8456,T754 Shiraz Malbec 2021,13.5,2021,75,South Africa,Red,10.99,4,2.5,https://www.virginwines.co.uk/wine/Z42073101414/T754-Shiraz-Malbec,ZAF,10.99,1.040997692,10.99,1,0,virginwines
8457,Bodegas Luis Gurpegui Muga 50 Year Old Vine Garnacha 2020,13.5,2020,75,Spain,Red,19.99,1,5,https://www.virginwines.co.uk/wine/Z41845103330/Bodegas-Luis-Gurpegui-Muga-50-Year-Old-Vine-Garnacha,ESP,19.99,1.300812794,19.99,2,0,virginwines
8458,Schola Sarmenti Antieri Susumaniello IGT Salento 2020,15,2020,75,Italy,Red,16.99,0,0,https://www.virginwines.co.uk/wine/Z42072102454/Schola-Sarmenti-Antieri-Susumaniello-IGT-Salento,ITA,16.99,1.230193379,16.99,2,0,virginwines
8459,Weingut Brundlmayer Kamptal DAC Riesling Terrassen 2021,12,2021,75,Austria,White,19.99,0,0,https://www.virginwines.co.uk/wine/Z42146102131/Weingut-Brundlmayer-Kamptal-DAC-Riesling-Terrassen,AUT,19.99,1.300812794,19.99,1,0,virginwines
8460,Weingut Wittmann Kirschpiel Riesling Grosses Gewachs 2018,12.5,2018,75,Germany,White,54.99,0,0,https://www.virginwines.co.uk/wine/Z40792103324/Weingut-Wittmann-Kirschpiel-Riesling-Grosses-Gewachs,DEU,54.99,1.74028372,54.99,4,0,virginwines
8461,Champagne J.M.Gobillard et Fils Brut Rose NV,12.5,NV,75,France,Sparkling,34.99,11,4.5,https://www.virginwines.co.uk/wine/Z40796102951/Champagne-J.M.Gobillard-et-Fils-Brut-Rose,FRA,34.99,1.543943942,34.99,,4.5,virginwines
8462,Loom SV McLaren Vale Grenache 2018,14,2018,75,Australia,Red,24.99,5,4.6,https://www.virginwines.co.uk/wine/Z40322102291/Loom-SV-McLaren-Vale-Grenache,AUS,24.99,1.397766256,24.99,4,0,virginwines
8463,McGuigan Zero Chardonnay Alcohol Free NV,0,NV,75,Australia,Other,5,58,2.9,https://www.virginwines.co.uk/wine/Z40748100956/McGuigan-Zero-Chardonnay-Alcohol-Free,AUS,5,0.698970004,5,,2.9,virginwines
8464,McGuigan Zero Rose Alcohol Free NV,0,NV,75,Australia,Other,5,49,4,https://www.virginwines.co.uk/wine/Z40747100956/McGuigan-Zero-Rose-Alcohol-Free,AUS,5,0.698970004,5,,4,virginwines
8465,McGuigan Zero Shiraz Alcohol Free NV,0,NV,75,Australia,Other,5,57,2.8,https://www.virginwines.co.uk/wine/Z40746100956/McGuigan-Zero-Shiraz-Alcohol-Free,AUS,5,0.698970004,5,,2.8,virginwines
8466,Krug Grande Cuvee 170th Edition NV,12.5,NV,75,France,Sparkling,182,0,0,https://www.virginwines.co.uk/wine/Z42121101524/Krug-Grande-Cuvee-170th-Edition,FRA,182,2.260071388,182,,0,virginwines
8467,Three Gables Winemaker's Reserve Chenin Blanc 2021,13,2021,75,South Africa,White,10.99,997,4.1,https://www.virginwines.co.uk/wine/Z40460101414/Three-Gables-Winemakers-Reserve-Chenin-Blanc,ZAF,10.99,1.040997692,10.99,1,4.1,virginwines
8468,Domaine la Bouissieres Beaumes de Venise 2020,15,2020,75,France,Red,18.99,14,4.8,https://www.virginwines.co.uk/wine/Z40506100834/Domaine-la-Bouissieres-Beaumes-de-Venise,FRA,18.99,1.278524965,18.99,2,4.8,virginwines
8469,Domaine la Bouissieres Gigondas 2020,15,2020,75,France,Red,24.99,5,3.8,https://www.virginwines.co.uk/wine/Z40508100834/Domaine-la-Bouissieres-Gigondas-Z40508100834,FRA,24.99,1.397766256,24.99,2,0,virginwines
8470,5OS Project Tempranillo Blend 2018,14,2018,75,Australia,Red,21.99,9,4.3,https://www.virginwines.co.uk/wine/Z40046102291/5OS-Project-Tempranillo-Blend,AUS,21.99,1.342225229,21.99,4,4.3,virginwines
8471,Famille Perrin Nature Cotes du Rhone 2020,14.5,2020,75,France,Red,15.99,23,3.9,https://www.virginwines.co.uk/wine/Z40701100089/Famille-Perrin-Nature-Cotes-du-Rhone,FRA,15.99,1.203848464,15.99,2,3.9,virginwines
8472,Cascina Adelaide Barolo DOCG Fossati 2017,14.5,2017,75,Italy,Red,54.99,6,4.2,https://www.virginwines.co.uk/wine/Z40559101434/Cascina-Adelaide-Barolo-DOCG-Fossati,ITA,54.99,1.74028372,54.99,5,4.2,virginwines
8473,The Watchmakers Tourbillion Reserve Malbec 2021,14,2021,75,Argentina,Red,11.99,838,4.3,https://www.virginwines.co.uk/wine/Z40413101414/The-Watchmakers-Tourbillion-Reserve-Malbec,ARG,11.99,1.078819183,11.99,1,4.3,virginwines
8474,La Fama Winemakers Reserve Malbec 2021,13,2021,75,Chile,Red,11.99,643,4.2,https://www.virginwines.co.uk/wine/Z40722101414/La-Fama-Winemakers-Reserve-Malbec,CHL,11.99,1.078819183,11.99,1,4.2,virginwines
8475,Vitalita delle Venezie DOC Pinot Grigio 2021,12,2021,75,Italy,White,10.99,112,3.9,https://www.virginwines.co.uk/wine/Z41940102449/Vitalita-delle-Venezie-DOC-Pinot-Grigio,ITA,10.99,1.040997692,10.99,1,3.9,virginwines
8476,Baixa Sirena DO Rias Baixas Albarino 2021,12.5,2021,75,Spain,White,15.99,6,4.7,https://www.virginwines.co.uk/wine/Z41892101434/Baixa-Sirena-DO-Rias-Baixas-Albarino,ESP,15.99,1.203848464,15.99,1,4.7,virginwines
8477,Tuffers' Tipple The D Blanquette de Limoux NV,12,NV,75,France,Sparkling,11.99,1,4,https://www.virginwines.co.uk/wine/Z41842103330/Tuffers-Tipple-The-D-Blanquette-de-Limoux,FRA,11.99,1.078819183,11.99,,0,virginwines
8478,Santenay 1er Cru Clos Rousseau Jean-Baptiste Jessiaume 2019,13,2019,75,France,Red,39.99,0,0,https://www.virginwines.co.uk/wine/Z41922102128/Santenay-1er-Cru-Clos-Rousseau-Jean-Baptiste-Jessiaume,FRA,39.99,1.601951404,39.99,3,0,virginwines
8479,Volnay Jean-Baptiste Jessiaume 2019,13,2019,75,France,Red,39.99,0,0,https://www.virginwines.co.uk/wine/Z41923102128/Volnay-Jean-Baptiste-Jessiaume,FRA,39.99,1.601951404,39.99,3,0,virginwines
8480,Monos Locos Merlot 2021,13,2021,75,Chile,Red,9.99,22,4.2,https://www.virginwines.co.uk/wine/Z41846101414/Monos-Locos-Merlot-Z41846101414,CHL,9.99,0.999565488,9.99,1,4.2,virginwines
8481,De Martino Nuevo Mundo Organic Cabernet Sauvignon 2021,13.5,2021,75,Chile,Red,15.99,24,3.7,https://www.virginwines.co.uk/wine/Z41816100741/De-Martino-Nuevo-Mundo-Organic-Cabernet-Sauvignon,CHL,15.99,1.203848464,15.99,1,3.7,virginwines
8482,De Martino Nuevo Mundo Organic Sauvignon Blanc 2021,13,2021,75,Chile,White,15.99,34,3.8,https://www.virginwines.co.uk/wine/Z41817100741/De-Martino-Nuevo-Mundo-Organic-Sauvignon-Blanc,CHL,15.99,1.203848464,15.99,1,3.8,virginwines
8483,Monte Bernardi Sa'Etta Chianti Classico Riserva 2018,13.5,2018,75,Italy,Red,34.99,1,5,https://www.virginwines.co.uk/wine/Z41941103391/Monte-Bernardi-SaEtta-Chianti-Classico-Riserva,ITA,34.99,1.543943942,34.99,4,0,virginwines
8484,Three Gables Dry Farm Swartland Cabernet Sauvignon 2021,13,2021,75,South Africa,Red,9.99,95,4.1,https://www.virginwines.co.uk/wine/Z41566101414/Three-Gables-Dry-Farm-Swartland-Cabernet-Sauvignon,ZAF,9.99,0.999565488,9.99,1,4.1,virginwines
8485,Tall Gum Reserve Tempranillo 2021,14,2021,75,Australia,Red,10.99,38,4.3,https://www.virginwines.co.uk/wine/Z41790101414/Tall-Gum-Reserve-Tempranillo-Z41790101414,AUS,10.99,1.040997692,10.99,1,4.3,virginwines
8486,Julien Barthazac Cremant de Bordeaux NV,12,NV,75,France,Sparkling,14.99,4,4.8,https://www.virginwines.co.uk/wine/Z41926103431/Julien-Barthazac-Cremant-de-Bordeaux,FRA,14.99,1.175801633,14.99,,0,virginwines
8487,Black Flag Winemakers McLaren Vale Preservative Free Shiraz 2020,14.5,2020,75,Australia,Red,14.99,2,4,https://www.virginwines.co.uk/wine/Z41868102291/Black-Flag-Winemakers-McLaren-Vale-Preservative-Free-Shiraz,AUS,14.99,1.175801633,14.99,2,0,virginwines
8488,The Vinitor Chardonnay 2020,13.5,2020,75,USA,White,11.99,14,3.7,https://www.virginwines.co.uk/wine/Z41464101414/The-Vinitor-Chardonnay,unknown,11.99,1.078819183,11.99,2,3.7,virginwines
8489,Trois Calices Essentiel 2020,11.5,2020,75,France,White,10.99,388,4.1,https://www.virginwines.co.uk/wine/Z40457101414/Trois-Calices-Essentiel,FRA,10.99,1.040997692,10.99,2,4.1,virginwines
8490,Domaine Giraud Lirac 2019,15,2019,75,France,Red,17.99,19,4.1,https://www.virginwines.co.uk/wine/Z40513100834/Domaine-Giraud-Lirac-Z40513100834,FRA,17.99,1.255031163,17.99,3,4.1,virginwines
8491,Adega Ponte da Boga DO Ribeira Sacra Godello 2019,13,2019,75,Spain,White,14.99,7,4.3,https://www.virginwines.co.uk/wine/Z40560101434/Adega-Ponte-da-Boga-DO-Ribeira-Sacra-Godello,ESP,14.99,1.175801633,14.99,3,4.3,virginwines
8492,Domaine Giraud Chateauneuf-du-Pape Les Grenaches de Pierre 2019,15.5,2019,75,France,Red,66.49,2,5,https://www.virginwines.co.uk/wine/Z40510100834/Domaine-Giraud-Chateauneuf-du-Pape-Les-Grenaches-de-Pierre,FRA,66.49,1.822756333,66.49,3,0,virginwines
8493,Black Garden Langhorne Creek Shiraz 2020,14.5,2020,75,Australia,Red,14.99,69,4.3,https://www.virginwines.co.uk/wine/Z41353102291/Black-Garden-Langhorne-Creek-Shiraz,AUS,14.99,1.175801633,14.99,2,4.3,virginwines
8494,Don Q Tempranillo Cabernet 2020,13,2020,75,Spain,Red,10.99,11,3.5,https://www.virginwines.co.uk/wine/Z41638101414/Don-Q-Tempranillo-Cabernet-Z41638101414,ESP,10.99,1.040997692,10.99,2,3.5,virginwines
8495,Pensamiento DO Toro Roble 2019,13.5,2019,75,Spain,Red,13.99,48,4.2,https://www.virginwines.co.uk/wine/Z41719103528/Pensamiento-DO-Toro-Roble,ESP,13.99,1.145817714,13.99,3,4.2,virginwines
8496,Julg Sonnenberg ‘WB’ Spatburgunder 2019,13.5,2019,75,Germany,Red,34.99,1,4,https://www.virginwines.co.uk/wine/Z41696103324/Julg-Sonnenberg-WB-Spatburgunder,DEU,34.99,1.543943942,34.99,3,0,virginwines
8497,Two Kings Adelaide Hills Chardonnay 2021,13,2021,75,Australia,White,15.99,86,4.2,https://www.virginwines.co.uk/wine/Z41355102291/Two-Kings-Adelaide-Hills-Chardonnay,AUS,15.99,1.203848464,15.99,1,4.2,virginwines
8498,Schloss Lieser Niederberg Helden Grosses Gewachs 2020,12.5,2020,75,Germany,White,39.99,0,0,https://www.virginwines.co.uk/wine/Z41694103324/Schloss-Lieser-Niederberg-Helden-Grosses-Gewachs,DEU,39.99,1.601951404,39.99,2,0,virginwines
8499,Ziereisen Rhini Spatburgunder 2018,12.5,2018,75,Germany,Red,34.99,0,0,https://www.virginwines.co.uk/wine/Z41697103324/Ziereisen-Rhini-Spatburgunder,DEU,34.99,1.543943942,34.99,4,0,virginwines
8500,Schafer-Frohlich Stromberg Grosses Gewachs 2020,12.5,2020,75,Germany,White,59.99,0,0,https://www.virginwines.co.uk/wine/Z41695103324/Schafer-Frohlich-Stromberg-Grosses-Gewachs,DEU,59.99,1.778078862,59.99,2,0,virginwines
8501,Wild Elevation Malbec 2021,14,2021,75,Argentina,Red,15.99,223,4.3,https://www.virginwines.co.uk/wine/Z41700101414/Wild-Elevation-Malbec,ARG,15.99,1.203848464,15.99,1,4.3,virginwines
8502,Ripper Tempranillo 2021,14,2021,75,Australia,Red,10.99,145,4.3,https://www.virginwines.co.uk/wine/Z41813101414/Ripper-Tempranillo,AUS,10.99,1.040997692,10.99,1,4.3,virginwines
8503,Domaine les Herbes Blanches Ventoux 2020,14.5,2020,75,France,Red,14.99,110,4.3,https://www.virginwines.co.uk/wine/Z36458100780/Domaine-les-Herbes-Blanches-Ventoux,FRA,14.99,1.175801633,14.99,2,4.3,virginwines
8504,Chateau Pertignas Bordeaux 2020,14,2020,75,France,Red,10.99,8,3.4,https://www.virginwines.co.uk/wine/Z41812100020/Chateau-Pertignas-Bordeaux,FRA,10.99,1.040997692,10.99,2,3.4,virginwines
8505,Bodegas Emilio Moro DO Ribera del Duero 2018,14.5,2018,75,Spain,Red,22.99,3,4.7,https://www.virginwines.co.uk/wine/Z41891101434/Bodegas-Emilio-Moro-DO-Ribera-del-Duero,ESP,22.99,1.361538971,22.99,4,0,virginwines
8506,The Ol' Grafter Clare Valley Shiraz Cabernet 2018,14,2018,75,Australia,Red,16.99,20,4.4,https://www.virginwines.co.uk/wine/Z41354102291/The-Ol-Grafter-Clare-Valley-Shiraz-Cabernet,AUS,16.99,1.230193379,16.99,4,4.4,virginwines
8507,La Sirene Cuvee St Georges Grenache 2020,13.5,2020,75,France,Red,13.99,40,4.3,https://www.virginwines.co.uk/wine/Z41712101061/La-Sirene-Cuvee-St-Georges-Grenache,FRA,13.99,1.145817714,13.99,2,4.3,virginwines
8508,Three Gables Swartland Marsanne 2021,13,2021,75,South Africa,White,10.99,27,4.2,https://www.virginwines.co.uk/wine/Z41637100009/Three-Gables-Swartland-Marsanne,ZAF,10.99,1.040997692,10.99,1,4.2,virginwines
8509,Three Gables Tannat Tempranillo Tinta Amarela 2020,14.5,2020,75,South Africa,Red,11.99,12,4.2,https://www.virginwines.co.uk/wine/Z41653100009/Three-Gables-Tannat-Tempranillo-Tinta-Amarela,ZAF,11.99,1.078819183,11.99,2,4.2,virginwines
8510,Ovingtons Muscat 2021,11,2021,75,South Africa,White,9.99,74,3.1,https://www.virginwines.co.uk/wine/Z41791101414/Ovingtons-Muscat,ZAF,9.99,0.999565488,9.99,1,3.1,virginwines
8511,Finca La Zulema Malbec 2021,14.5,2021,75,Argentina,Red,14.99,15,4.3,https://www.virginwines.co.uk/wine/Z41509102682/Finca-La-Zulema-Malbec-Z41509102682,ARG,14.99,1.175801633,14.99,1,4.3,virginwines
8512,Misty Cove Estate Marlborough Sauvignon Blanc 2021,13,2021,75,New Zealand,White,12.99,22,4.4,https://www.virginwines.co.uk/wine/Z41442103462/Misty-Cove-Estate-Marlborough-Sauvignon-Blanc,NZL,12.99,1.113609151,12.99,1,4.4,virginwines
8513,Mount Fishtail Marlborough Sauvignon Blanc 2021,13,2021,75,New Zealand,White,12.99,24,4.3,https://www.virginwines.co.uk/wine/Z41443103462/Mount-Fishtail-Marlborough-Sauvignon-Blanc,NZL,12.99,1.113609151,12.99,1,4.3,virginwines
8514,The Cup & Rings Godello 2016,13,2016,75,Spain,White,11.99,12,4,https://www.virginwines.co.uk/wine/Z41714103510/The-Cup-and-Rings-Godello,ESP,11.99,1.078819183,11.99,6,4,virginwines
8515,Billy Bosch Paarl Cabernet Sauvignon 2020,14.5,2020,75,South Africa,Red,10.99,58,4.3,https://www.virginwines.co.uk/wine/Z41652100009/Billy-Bosch-Paarl-Cabernet-Sauvignon,ZAF,10.99,1.040997692,10.99,2,4.3,virginwines
8516,Three Gables Paarl Chenin Blanc 2021,13.5,2021,75,South Africa,White,10.99,60,4,https://www.virginwines.co.uk/wine/Z41640100009/Three-Gables-Paarl-Chenin-Blanc,ZAF,10.99,1.040997692,10.99,1,4,virginwines
8517,Depasso Riserva Nero d'Avola Leggermente Appassito 2018,14,2018,75,Italy,Red,17.99,140,4.6,https://www.virginwines.co.uk/wine/Z41534101434/Depasso-Riserva-Nero-dAvola-Leggermente-Appassito,ITA,17.99,1.255031163,17.99,4,4.6,virginwines
8518,Ripper Reserve Pinot Gris 2021,12.5,2021,75,Australia,White,12.99,110,4.1,https://www.virginwines.co.uk/wine/Z41698101414/Ripper-Reserve-Pinot-Gris,AUS,12.99,1.113609151,12.99,1,4.1,virginwines
8519,The Comeback Kid Reserve McLaren Vale Shiraz 2019,14,2019,75,Australia,Red,17.99,52,4,https://www.virginwines.co.uk/wine/Z41289102291/The-Comeback-Kid-Reserve-McLaren-Vale-Shiraz,AUS,17.99,1.255031163,17.99,3,4,virginwines
8520,Albacore Reserve Adelaide Hills Chardonnay 2021,13,2021,75,Australia,White,16.99,53,4.1,https://www.virginwines.co.uk/wine/Z41341102291/Albacore-Reserve-Adelaide-Hills-Chardonnay,AUS,16.99,1.230193379,16.99,1,4.1,virginwines
