,name,country,wine_type,year,scaled_price,score,num_review,abv,age,size(cL),logprice
3744,Cume do Avia Brancellao Dos Canotos,Spain,red,2020.0,27.76,0.0,0,11.0,2.0,75.0,1.4434194617828173
3745,Albet i Noya Curiós Tempranillo,Spain,red,2021.0,10.0,0.0,0,14.0,1.0,75.0,1.0
3746,Petit Pittacum,Spain,red,2021.0,8.97,0.0,3,13.5,1.0,75.0,0.9527924430440922
3747,Petit Pittacum,Spain,red,2021.0,8.97,0.0,3,13.5,1.0,75.0,0.9527924430440922
3748,Barón de Ley Gran Reserva,Spain,red,2016.0,19.59,0.0,4,13.5,6.0,75.0,1.2920344359947364
3749,Dehesa de los Canónigos,Spain,red,2019.0,20.29,0.0,1,13.5,3.0,75.0,1.307282047033346
3750,Emilio Moro Vendimia Seleccionada,Spain,red,2019.0,22.91,0.0,1,14.0,3.0,75.0,1.3600250891893975
3751,Cepa 21,Spain,red,2019.0,18.02,0.0,1,14.5,3.0,75.0,1.255754786643044
3752,Pere Punyetes Negre,Spain,red,2021.0,8.11,0.0,1,13.0,1.0,75.0,0.909020854211156
3753,Taanug Cabernet Merlot Crianza,Spain,red,2021.0,9.48,0.0,1,13.5,1.0,75.0,0.9768083373380663
3754,Matarromera Reserva,Spain,red,2017.0,35.48,0.0,3,14.5,5.0,75.0,1.5499836111596887
3755,Valderiz,Spain,red,2019.0,20.12,0.0,2,14.5,3.0,75.0,1.3036279763838898
3756,Pago de los Capellanes El Nogal,Spain,red,2018.0,46.16,0.0,2,14.0,4.0,75.0,1.664265800147675
3757,Petit Bernat,Spain,red,2021.0,9.87,0.0,3,14.0,1.0,75.0,0.9943171526696367
3758,Hacienda Grimón Crianza,Spain,red,2019.0,14.03,0.0,3,13.5,3.0,75.0,1.14705767102836
3759,Cume do Avia Viño Tinto Dos Canotos,Spain,red,2019.0,17.98,0.0,0,13.5,3.0,75.0,1.25478968739721
3760,Dehesa de los Canónigos,Spain,red,2019.0,20.29,0.0,1,13.5,3.0,75.0,1.307282047033346
3761,El Puntido,Spain,red,2018.0,36.98,0.0,2,14.0,4.0,75.0,1.5679669068231543
3762,Tinto Figuero 4,Spain,red,2020.0,11.5,0.0,5,13.5,2.0,75.0,1.0606978403536116
3763,Señorío de P. Peciña Crianza,Spain,red,2016.0,12.4,0.0,5,13.5,6.0,75.0,1.0934216851622351
3764,Goru 38 Barrels,Spain,red,2018.0,16.3,0.0,1,14.5,4.0,75.0,1.212187604403958
3765,Terra Remota Camino,Spain,red,2019.0,,0.0,2,14.0,3.0,75.0,
3766,Palacios Remondo Propiedad,Spain,red,2020.0,27.46,0.0,3,14.5,2.0,75.0,1.4387005329007363
3767,Atlan & Artisan 8 Vents,Spain,red,2019.0,20.72,0.0,3,14.5,3.0,75.0,1.3163897510731954
3768,Château Mayne Lalande Listrac-Médoc,France,red,2017.0,,0.0,0,13.5,5.0,75.0,
3769,Alain Graillot Saint-Joseph,France,red,2018.0,,0.0,0,13.0,4.0,75.0,
3770,Gran Tábula,Spain,red,2018.0,37.02,0.0,0,13.5,4.0,75.0,1.5684364144168854
3771,Luis Cañas Crianza,Spain,red,2019.0,12.74,0.0,2,14.0,3.0,75.0,1.1051694279993316
3772,Occhipinti Siccagno,Italy,red,2019.0,,0.0,0,13.0,3.0,75.0,
3773,Magaña Dignus,Spain,red,2013.0,10.47,0.0,1,14.5,9.0,75.0,1.0199466816788423
3774,Alges,Spain,red,2015.0,12.78,0.0,1,14.5,7.0,75.0,1.1065308538223813
3775,Domaine l'Iserand La Maquerelle,France,red,2020.0,19.43,0.0,0,13.5,2.0,75.0,1.2884728005997825
3776,Domaine l'Iserand Clos de Vaches,France,red,2020.0,23.25,0.0,0,13.5,2.0,75.0,1.3664229572259727
3777,Diez-Caballero Reserva,Spain,red,2017.0,13.94,0.0,2,14.0,5.0,75.0,1.1442627737619906
3778,Dominio de Atauta,Spain,red,2019.0,24.75,0.0,4,14.5,3.0,75.0,1.3935752032695876
3779,Claus Presinger Edelgraben Blaufränkisch,Austria,red,2020.0,30.09,0.0,0,12.5,2.0,75.0,1.4784221877400805
3780,Cume do Avia Colleita 8 Tinto,Spain,red,2020.0,17.63,0.0,0,10.7,2.0,75.0,1.246252312299322
3781,La Creu Alta,Spain,red,2018.0,83.31,0.0,0,15.2,4.0,75.0,1.92069713446992
3782,La Creu Alta,Spain,red,2018.0,83.31,0.0,0,15.2,4.0,75.0,1.92069713446992
3783,Naltres,Spain,red,2020.0,,0.0,0,15.0,2.0,75.0,
3784,Valduero Crianza Dos Maderas,Spain,red,2018.0,22.78,0.0,2,14.0,4.0,75.0,1.3575537197430816
3785,Marques de Riscal 150 Aniversario,Spain,red,2016.0,54.66,0.0,2,14.0,6.0,75.0,1.7376696273566419
3786,Clos Dominic Vinyes Baixes,Spain,red,2019.0,25.61,0.0,0,14.5,3.0,75.0,1.4084095784684296
3787,Venta d'Aubert Divertus,Spain,red,2018.0,16.26,0.0,0,13.0,4.0,75.0,1.2111205412580495
3788,Emilio Valerio,Spain,red,2018.0,11.28,0.0,0,14.0,4.0,75.0,1.0523090996473234
3789,Abadal Matís Crianza ,Spain,red,2018.0,11.97,0.0,0,14.0,4.0,75.0,1.0780941504064108
3790,Heretat MontRubi Gaintus Radical,Spain,red,2018.0,15.4,0.0,1,12.5,4.0,75.0,1.187520720836463
3791,Abadal 5 Merlot,Spain,red,2018.0,16.39,0.0,0,14.5,4.0,75.0,1.2145789535704992
3792,Neo,Spain,red,2018.0,28.06,0.0,0,14.5,4.0,75.0,1.448087666692341
3793,J.J. Confuron Bourgogne Pinot Noir Cuvée Jeunesse,France,red,2017.0,,0.0,0,13.5,5.0,75.0,
3794,Finca Parera Fosc,Spain,red,2021.0,11.93,0.0,1,13.0,1.0,75.0,1.0766404436703418
3795,Alanda Tinto,Spain,red,2016.0,,0.0,0,13.0,6.0,75.0,
3796,Regina Vides,Spain,red,2019.0,,0.0,0,14.5,3.0,75.0,
3797,La Garnacha de Mustiguillo,Spain,red,2020.0,17.76,0.0,1,13.5,2.0,75.0,1.2494429614425822
3798,Èlia,Spain,red,2018.0,17.68,0.0,0,15.0,4.0,75.0,1.2474822606770544
3799,Fredi Torres Priorat Classic,Spain,red,2019.0,16.52,0.0,0,13.5,3.0,75.0,1.2180100429843634
3800,L'Heravi Selecció,Spain,red,2020.0,11.41,0.0,0,15.0,2.0,75.0,1.0572856444182146
3801,Brunus,Spain,red,2019.0,15.02,0.0,2,15.0,3.0,75.0,1.1766699326681496
3802,Limbeu,Spain,red,2017.0,9.91,0.0,0,14.5,5.0,75.0,0.9960736544852753
3803,Sextant Métisse,France,red,2018.0,,0.0,0,12.0,4.0,75.0,
3804,Miros de Ribera Roble,Spain,red,2020.0,12.4,0.0,1,14.0,2.0,75.0,1.0934216851622351
3805,Casabosca,Spain,red,2018.0,,0.0,0,14.8,4.0,75.0,
3806,Martínez Lacuesta Cosecha,Spain,red,2020.0,8.11,0.0,2,13.5,2.0,75.0,0.909020854211156
3807,Sa Forana,Spain,red,2019.0,,0.0,0,13.0,3.0,75.0,
3808,Les Manyes,Spain,red,2019.0,182.54,0.0,1,14.0,3.0,75.0,2.2613580461941245
3809,Pepe Mendoza Casa Agrícola Viña El Veneno,Spain,red,2019.0,26.21,0.0,0,14.0,3.0,75.0,1.4184670209466004
