name,abv,year,size(cL),country,wine_type,price,num_review,rating,url,countrycode,scaled_price,logprice,price_fixed,age,score
Pigassou 2021,14.0,2021,75.0,France,Red Wine,10.99,504.0,3.9,https://www.laithwaites.co.uk/product/Pigassou-2021/0056321,FRA,10.99,1.0409976924234905,10.99,1.0,3.9
Q Malbec 2020,14.0,2020,75.0,Australia,Red Wine,12.99,164.0,4.3,https://www.laithwaites.co.uk/product/Q-Malbec-2020/3789520,AUS,12.99,1.113609151073028,12.99,2.0,4.3
le meilleur des 2 mondes 2017,12.5,2017,75.0,France,Red Wine,19.49,12.0,3.5,https://www.laithwaites.co.uk/product/le-meilleur-des-2-mondes-2017/4140117,FRA,19.49,1.2898118391176214,19.49,5.0,3.5
Sierra del Plata Malbec 2021,13.0,2021,75.0,Argentina,Red Wine,10.99,94.0,3.8,https://www.laithwaites.co.uk/product/Sierra-del-Plata-Malbec-2021/3755621,ARG,10.99,1.0409976924234905,10.99,1.0,3.8
Patronus Barossa Valley Shiraz 2017,14.5,2017,75.0,Australia,Red Wine,15.99,2.0,5.0,https://www.laithwaites.co.uk/product/Patronus-Barossa-Valley-Shiraz-2017/4185017,AUS,15.99,1.2038484637462348,15.99,5.0,0.0
Portmann Cabernet Sauvignon 2020,14.0,2020,75.0,Australia,Red Wine,14.49,10.0,4.1,https://www.laithwaites.co.uk/product/Portmann-Cabernet-Sauvignon-2020/4174420,AUS,14.49,1.1610683854711745,14.49,2.0,4.1
Rapaura Springs Marlborough Pinot Noir Reserve 2019,13.0,2019,75.0,New Zealand,Red Wine,21.0,21.0,3.4,https://www.laithwaites.co.uk/product/Rapaura-Springs-Marlborough-Pinot-Noir-Reserve-2019/3757919,NZL,21.0,1.3222192947339193,21.0,3.0,3.4
Maison Joseph Drouhin Givry 2018,13.0,2018,75.0,France,Red Wine,21.0,6.0,4.2,https://www.laithwaites.co.uk/product/Maison-Joseph-Drouhin-Givry-2018/0105818,FRA,21.0,1.3222192947339193,21.0,4.0,4.2
Château Les Grands Maréchaux 2012,13.5,2012,75.0,France,Red Wine,16.99,31.0,4.1,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Les-Grands-Mar%C3%A9chaux-2012/1914112,FRA,16.99,1.2301933788690456,16.99,10.0,4.1
Merago 2015,14.0,2015,75.0,Italy,Red Wine,17.99,6.0,3.5,https://www.laithwaites.co.uk/product/Merago-2015/4165815,ITA,17.99,1.2550311633455513,17.99,7.0,3.5
Capital Z Zinfandel 2020,15.0,2020,75.0,USA,Red Wine,14.49,15.0,3.7,https://www.laithwaites.co.uk/product/Capital-Z-Zinfandel-2020/3541120,unknown,14.49,1.1610683854711745,14.49,2.0,3.7
Ginestières Merlot 2020,14.0,2020,75.0,France,Red Wine,10.99,826.0,3.7,https://www.laithwaites.co.uk/product/Ginesti%C3%A8res-Merlot-2020/0324120,FRA,10.99,1.0409976924234905,10.99,2.0,3.7
Château Vartely Dealu Nucului Cabernet Sauvignon 2020,13.5,2020,75.0,Moldova,Red Wine,11.99,444.0,3.7,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Vartely-Dealu-Nucului-Cabernet-Sauvignon-2020/2275120,unknown,11.99,1.0788191830988487,11.99,2.0,3.7
Black Duck Durif 2021,14.5,2021,75.0,Australia,Red Wine,12.99,445.0,3.9,https://www.laithwaites.co.uk/product/Black-Duck-Durif-2021/3728821,AUS,12.99,1.113609151073028,12.99,1.0,3.9
The Waxed Bat Reserve 2020,13.5,2020,75.0,Argentina,Red Wine,15.99,455.0,4.3,https://www.laithwaites.co.uk/product/The-Waxed-Bat-Reserve-2020/0576220,ARG,15.99,1.2038484637462348,15.99,2.0,4.3
Le Secret des Etoiles Pinot Noir 2021,12.5,2021,75.0,France,Red Wine,14.99,37.0,3.8,https://www.laithwaites.co.uk/product/Le-Secret-des-Etoiles-Pinot-Noir-2021/1419721,FRA,14.99,1.1758016328482794,14.99,1.0,3.8
The Boxer Durif 2020,14.0,2020,75.0,Australia,Red Wine,12.99,363.0,4.2,https://www.laithwaites.co.uk/product/The-Boxer-Durif-2020/0061820,AUS,12.99,1.113609151073028,12.99,2.0,4.2
Cabalié Origine 2021,14.0,2021,75.0,France,Red Wine,16.99,10.0,4.5,https://www.laithwaites.co.uk/product/Cabali%C3%A9-Origine-2021/3964821,FRA,16.99,1.2301933788690456,16.99,1.0,4.5
William Knuttel Alexander Valley Cabernet Sauvignon 2019,14.5,2019,75.0,USA,Red Wine,19.99,8.0,4.4,https://www.laithwaites.co.uk/product/William-Knuttel-Alexander-Valley-Cabernet-Sauvignon-2019/4169719,unknown,19.99,1.300812794118117,19.99,3.0,4.4
Château de Colombe Castillon Côtes de Bordeaux 2020,14.5,2020,75.0,France,Red Wine,14.99,91.0,4.3,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-de-Colombe-Castillon-C%C3%B4tes-de-Bordeaux-2020/3229220,FRA,14.99,1.1758016328482794,14.99,2.0,4.3
Rex Mundi Cuvée Cathare 2021,14.5,2021,75.0,France,Red Wine,17.99,283.0,4.3,https://www.laithwaites.co.uk/product/Rex-Mundi-Cuv%C3%A9e-Cathare-2021/3263521,FRA,17.99,1.2550311633455513,17.99,1.0,4.3
Aluado Alicante Bouschet (187ml) 2020,13.0,2020,18.7,Portugal,Red Wine,3.29,4.0,5.0,https://www.laithwaites.co.uk/product/Aluado-Alicante-Bouschet-(187ml)-2020/4105920,PRT,13.195187165775401,1.1204155548051753,3.29,2.0,0.0
Familia Martínez Bujanda Gran Reserva 2010,14.0,2010,75.0,Spain,Red Wine,21.0,57.0,3.4,https://www.laithwaites.co.uk/product/Familia-Mart%C3%ADnez-Bujanda-Gran-Reserva-2010/1495610,ESP,21.0,1.3222192947339193,21.0,12.0,3.4
Le Malbec d’Hervé 2021,13.5,2021,75.0,France,Red Wine,11.99,164.0,4.1,https://www.laithwaites.co.uk/product/Le-Malbec-d%E2%80%99Herv%C3%A9-2021/3965621,FRA,11.99,1.0788191830988487,11.99,1.0,4.1
Manciata Generosa 2020,12.5,2020,75.0,Italy,Red Wine,11.99,94.0,4.0,https://www.laithwaites.co.uk/product/Manciata-Generosa-2020/3953820,ITA,11.99,1.0788191830988487,11.99,2.0,4.0
Le Géant du Pic 2021,13.0,2021,75.0,France,Red Wine,12.99,7.0,4.6,https://www.laithwaites.co.uk/product/Le-G%C3%A9ant-du-Pic-2021/4229321,FRA,12.99,1.113609151073028,12.99,1.0,4.6
El Bombero Gran Reserva 2016,14.5,2016,75.0,Spain,Red Wine,13.99,315.0,3.9,https://www.laithwaites.co.uk/product/El-Bombero-Gran-Reserva-2016/2177516,ESP,13.99,1.1458177144918276,13.99,6.0,3.9
Yarrunga Field Special Reserve Shiraz 2020,13.5,2020,75.0,Australia,Red Wine,10.99,546.0,3.7,https://www.laithwaites.co.uk/product/Yarrunga-Field-Special-Reserve-Shiraz-2020/2265520,AUS,10.99,1.0409976924234905,10.99,2.0,3.7
T-Bone Malbec 2021,13.0,2021,75.0,Argentina,Red Wine,9.99,21.0,3.0,https://www.laithwaites.co.uk/product/T-Bone-Malbec-2021/4201421,ARG,9.99,0.9995654882259823,9.99,1.0,3.0
Castillo Labastida Tempranillo 2021,13.5,2021,75.0,Spain,Red Wine,11.99,5.0,3.4,https://www.laithwaites.co.uk/product/Castillo-Labastida-Tempranillo-2021/4221021,ESP,11.99,1.0788191830988487,11.99,1.0,0.0
Le Coq Léon 2020,12.5,2020,75.0,France,Red Wine,10.99,61.0,3.8,https://www.laithwaites.co.uk/product/Le-Coq-L%C3%A9on-2020/3960720,FRA,10.99,1.0409976924234905,10.99,2.0,3.8
Pattes Noires Merlot 2019,13.5,2019,75.0,France,Red Wine,11.99,48.0,3.7,https://www.laithwaites.co.uk/product/Pattes-Noires-Merlot-2019/4215319,FRA,11.99,1.0788191830988487,11.99,3.0,3.7
Palacio del Conde Gran Reserva 2014,14.0,2014,75.0,Spain,Red Wine,11.99,582.0,3.4,https://www.laithwaites.co.uk/product/Palacio-del-Conde-Gran-Reserva-2014/0002714,ESP,11.99,1.0788191830988487,11.99,8.0,3.4
Corsiero Nero Purosangue 2020,13.5,2020,75.0,Italy,Red Wine,17.49,262.0,4.4,https://www.laithwaites.co.uk/product/Corsiero-Nero-Purosangue-2020/2641520,ITA,17.49,1.2427898094786765,17.49,2.0,4.4
Château Les Aubitriés 2020,13.5,2020,75.0,France,Red Wine,13.99,4.0,4.5,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Les-Aubitri%C3%A9s-2020/4212820,FRA,13.99,1.1458177144918276,13.99,2.0,0.0
d'Arenberg Thunderstep Shiraz 2020,14.5,2020,75.0,Australia,Red Wine,22.0,2.0,4.5,https://www.laithwaites.co.uk/product/d'Arenberg-Thunderstep-Shiraz-2020/3961320,AUS,22.0,1.3424226808222062,22.0,2.0,0.0
Ultima Edizione NV,13.5,NV,75.0,Italy,Red Wine,12.99,373.0,4.2,https://www.laithwaites.co.uk/product/Ultima-Edizione-2020/0232521,ITA,12.99,1.113609151073028,12.99,,4.2
Hacienda de Lluna Shiraz 2020,14.0,2020,75.0,Spain,Red Wine,9.49,157.0,3.0,https://www.laithwaites.co.uk/product/Hacienda-de-Lluna-Shiraz-2020/1554520,ESP,9.49,0.9772662124272927,9.49,2.0,3.0
La Rioja Alta Viña Ardanza Reserva 2015,14.5,2015,75.0,Spain,Red Wine,27.0,7.0,4.6,https://www.laithwaites.co.uk/product/La-Rioja-Alta-Vi%C3%B1a-Ardanza-Reserva-2015/2618115,ESP,27.0,1.4313637641589874,27.0,7.0,4.6
Domaine La Lirande Syrah 2021,13.5,2021,75.0,France,Red Wine,12.99,208.0,4.5,https://www.laithwaites.co.uk/product/Domaine-La-Lirande-Syrah-2021/3950621,FRA,12.99,1.113609151073028,12.99,1.0,4.5
Stellenrust Heritage Collection Pinotage 2020,14.0,2020,75.0,South Africa,Red Wine,13.49,7.0,4.4,https://www.laithwaites.co.uk/product/Stellenrust-Heritage-Collection-Pinotage-2020/2995020,ZAF,13.49,1.1300119496719043,13.49,2.0,4.4
Palumbo 2021,13.5,2021,75.0,Italy,Red Wine,12.99,190.0,4.2,https://www.laithwaites.co.uk/product/Palumbo-2021/4035921,ITA,12.99,1.113609151073028,12.99,1.0,4.2
Château du Ragon 2020,13.0,2020,75.0,France,Red Wine,12.99,4.0,3.5,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-du-Ragon-2020/4218620,FRA,12.99,1.113609151073028,12.99,2.0,0.0
Château de La Grange Organic 2019,14.5,2019,75.0,France,Red Wine,14.49,23.0,4.3,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-de-La-Grange-Organic-2019/4096419,FRA,14.49,1.1610683854711745,14.49,3.0,4.3
Il Papavero (half bottle) NV,12.5,NV,37.5,Italy,Red Wine,4.99,11.0,3.6,https://www.laithwaites.co.uk/product/Il-Papavero-(half-bottle)-2019/1478620,ITA,9.98,0.9991305412873711,4.99,,3.6
Château Gigault Cuvée Viva 2012,13.5,2012,75.0,France,Red Wine,19.99,51.0,3.8,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Gigault-Cuv%C3%A9e-Viva-2012/0934912,FRA,19.99,1.300812794118117,19.99,10.0,3.8
Peter Lehmann The Pastor's Son Shiraz 2019,14.5,2019,75.0,Australia,Red Wine,17.99,183.0,4.1,https://www.laithwaites.co.uk/product/Peter-Lehmann-The-Pastor's-Son-Shiraz-2019/1481919,AUS,17.99,1.2550311633455513,17.99,3.0,4.1
Il Papavero 2.25 litre Wine Box NV,12.5,NV,225.0,Italy,Red Wine,21.0,46.0,3.8,https://www.laithwaites.co.uk/product/Il-Papavero-2.25-litre-Wine-Box-2019/3794720,ITA,7.0,0.8450980400142568,21.0,,3.8
Fire & Foal Merlot 2021,14.0,2021,75.0,South Africa,Red Wine,9.99,54.0,3.4,https://www.laithwaites.co.uk/product/Fire-&-Foal-Merlot-2021/4110721,ZAF,9.99,0.9995654882259823,9.99,1.0,3.4
Portinho do Côvo 2020,14.0,2020,75.0,Portugal,Red Wine,9.99,237.0,4.0,https://www.laithwaites.co.uk/product/Portinho-do-C%C3%B4vo-2020/0183820,PRT,9.99,0.9995654882259823,9.99,2.0,4.0
Domaine Michel Thomas Sancerre Rouge 2020,13.5,2020,75.0,France,Red Wine,19.99,,,https://www.laithwaites.co.uk/product/Domaine-Michel-Thomas-Sancerre-Rouge-2020/2255620,FRA,19.99,1.300812794118117,19.99,2.0,0.0
Vinha do Fava Touriga Nacional 2021,14.0,2021,75.0,Portugal,Red Wine,11.99,2335.0,4.3,https://www.laithwaites.co.uk/product/Vinha-do-Fava-Touriga-Nacional-2021/3107521,PRT,11.99,1.0788191830988487,11.99,1.0,4.3
Palumbo Riserva 2012,13.5,2012,75.0,Italy,Red Wine,,4.0,4.8,https://www.laithwaites.co.uk/product/Palumbo-Riserva-2012/4211812,ITA,,,,10.0,0.0
Riversong Carmenère 2021,13.0,2021,75.0,Chile,Red Wine,10.99,271.0,3.6,https://www.laithwaites.co.uk/product/Riversong-Carmen%C3%A8re-2021/3047021,CHL,10.99,1.0409976924234905,10.99,1.0,3.6
Spier Discover Cabernet Shiraz 2020,14.5,2020,75.0,South Africa,Red Wine,11.99,17.0,4.2,https://www.laithwaites.co.uk/product/Spier-Discover-Cabernet-Shiraz-2020/4204220,ZAF,11.99,1.0788191830988487,11.99,2.0,4.2
The Velvet Bee 2021,14.0,2021,75.0,South Africa,Red Wine,10.99,60.0,3.5,https://www.laithwaites.co.uk/product/The-Velvet-Bee-2021/4181121,ZAF,10.99,1.0409976924234905,10.99,1.0,3.5
Fleurie Réserve Domaine de Leyre-Loup 2014,13.0,2014,75.0,France,Red Wine,19.99,,,https://www.laithwaites.co.uk/product/Fleurie-R%C3%A9serve-Domaine-de-Leyre-Loup-2014/4299214,FRA,19.99,1.300812794118117,19.99,8.0,0.0
Gold Star Red Wine 2018,14.5,2018,75.0,USA,Red Wine,26.0,46.0,4.1,https://www.laithwaites.co.uk/product/Gold-Star-Red-Wine-2018/4082418,unknown,26.0,1.414973347970818,26.0,4.0,4.1
Bartolomeo Lorenzi Amarone 2018,15.0,2018,75.0,Italy,Red Wine,27.0,2.0,4.5,https://www.laithwaites.co.uk/product/Bartolomeo-Lorenzi-Amarone-2018/3629118,ITA,27.0,1.4313637641589874,27.0,4.0,0.0
Barón de Barbón Gran Reserva 2014,14.0,2014,75.0,Spain,Red Wine,19.99,34.0,4.4,https://www.laithwaites.co.uk/product/Bar%C3%B3n-de-Barb%C3%B3n-Gran-Reserva-2014/0324914,ESP,19.99,1.300812794118117,19.99,8.0,4.4
RedHeads The Red Sedan Cabernet Sauvignon Shiraz 2020,14.5,2020,75.0,Australia,Red Wine,13.99,43.0,3.6,https://www.laithwaites.co.uk/product/RedHeads-The-Red-Sedan-Cabernet-Sauvignon-Shiraz-2020/1977020,AUS,13.99,1.1458177144918276,13.99,2.0,3.6
Valoroso Cabernet Touriga Nacional Syrah 2021,14.5,2021,75.0,Portugal,Red Wine,12.99,380.0,4.1,https://www.laithwaites.co.uk/product/Valoroso-Cabernet-Touriga-Nacional-Syrah-2021/0299921,PRT,12.99,1.113609151073028,12.99,1.0,4.1
30 Mile Shiraz 2019,14.5,2019,75.0,Australia,Red Wine,11.99,239.0,4.0,https://www.laithwaites.co.uk/product/30-Mile-Shiraz-2019/3230819,AUS,11.99,1.0788191830988487,11.99,3.0,4.0
Nespolino Sangiovese 2020,12.5,2020,75.0,Italy,Red Wine,9.99,101.0,3.6,https://www.laithwaites.co.uk/product/Nespolino-Sangiovese-2020/0307920,ITA,9.99,0.9995654882259823,9.99,2.0,3.6
Casa Silva Terroir de Familia Reserva Pinot Noir 2020,14.0,2020,75.0,Chile,Red Wine,14.49,11.0,3.9,https://www.laithwaites.co.uk/product/Casa-Silva-Terroir-de-Familia-Reserva-Pinot-Noir-2020/1003020,CHL,14.49,1.1610683854711745,14.49,2.0,3.9
Château Saint-Bonnet Médoc Cru Bourgeois 2014,13.0,2014,75.0,France,Red Wine,14.99,7.0,3.0,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Saint-Bonnet-M%C3%A9doc-Cru-Bourgeois-2014/3316014,FRA,14.99,1.1758016328482794,14.99,8.0,3.0
Shot in The Dark Cabernet Shiraz 2019,14.0,2019,75.0,Australia,Red Wine,11.99,479.0,4.1,https://www.laithwaites.co.uk/product/Shot-in-The-Dark-Cabernet-Shiraz-2019/2457019,AUS,11.99,1.0788191830988487,11.99,3.0,4.1
Bellemore Family Selection Pinotage 2018,14.0,2018,75.0,South Africa,Red Wine,17.99,30.0,4.3,https://www.laithwaites.co.uk/product/Bellemore-Family-Selection-Pinotage-2018/2071618,ZAF,17.99,1.2550311633455513,17.99,4.0,4.3
Daisy and the Tambourine Man Coonawarra Cabernet Shiraz 2021,14.0,2021,75.0,Australia,Red Wine,14.49,10.0,4.2,https://www.laithwaites.co.uk/product/Daisy-and-the-Tambourine-Man-Coonawarra-Cabernet-Shiraz-2021/4106721,AUS,14.49,1.1610683854711745,14.49,1.0,4.2
Salena Estate Black Label Barossa Valley Shiraz 2018,14.5,2018,75.0,Australia,Red Wine,17.49,,,https://www.laithwaites.co.uk/product/Salena-Estate-Black-Label-Barossa-Valley-Shiraz-2018/3991718,AUS,17.49,1.2427898094786765,17.49,4.0,0.0
Bodegas Caro Aruma Malbec 2020,14.5,2020,75.0,Argentina,Red Wine,15.49,38.0,4.0,https://www.laithwaites.co.uk/product/Bodegas-Caro-Aruma-Malbec-2020/1458420,ARG,15.49,1.190051417759206,15.49,2.0,4.0
Segredos de São Miguel Reserva 2019,14.0,2019,75.0,Portugal,Red Wine,14.99,17.0,4.0,https://www.laithwaites.co.uk/product/Segredos-de-S%C3%A3o-Miguel-Reserva-2019/4162919,PRT,14.99,1.1758016328482794,14.99,3.0,4.0
Antawara Reserva Merlot 2019,13.5,2019,75.0,Chile,Red Wine,11.99,,,https://www.laithwaites.co.uk/product/Antawara-Reserva-Merlot-2019/4244919,CHL,11.99,1.0788191830988487,11.99,3.0,0.0
Viña Bujanda Tinto Joven 2020,12.5,2020,75.0,Spain,Red Wine,11.99,11.0,3.6,https://www.laithwaites.co.uk/product/Vi%C3%B1a-Bujanda-Tinto-Joven-2020/4211720,ESP,11.99,1.0788191830988487,11.99,2.0,3.6
Copa Real Tinto 2021,13.0,2021,75.0,Spain,Red Wine,8.99,130.0,3.4,https://www.laithwaites.co.uk/product/Copa-Real-Tinto-2021/1902521,ESP,8.99,0.9537596917332288,8.99,1.0,3.4
Mimmo Rosso 2021,13.5,2021,75.0,Italy,Red Wine,11.99,1.0,5.0,https://www.laithwaites.co.uk/product/Mimmo-Rosso-2021/4262821,ITA,11.99,1.0788191830988487,11.99,1.0,0.0
The Swashbuckler Pinotage 2021,14.0,2021,75.0,South Africa,Red Wine,11.49,318.0,3.7,https://www.laithwaites.co.uk/product/The-Swashbuckler-Pinotage-2021/3715821,ZAF,11.49,1.0603200286882852,11.49,1.0,3.7
Familia Martínez Bujanda Crianza Tempranillo 2017,14.0,2017,75.0,Spain,Red Wine,13.99,51.0,3.7,https://www.laithwaites.co.uk/product/Familia-Mart%C3%ADnez-Bujanda-Crianza-Tempranillo-2017/0082217,ESP,13.99,1.1458177144918276,13.99,5.0,3.7
Stones & Bones 3 litre Wine Box 2019,14.0,2019,300.0,Portugal,Red Wine,30.0,8.0,4.8,https://www.laithwaites.co.uk/product/Stones-&-Bones-3-litre-Wine-Box-2019/4180419,PRT,7.5,0.8750612633917001,30.0,3.0,4.8
Château Chantalouette Pomerol 2016,13.5,2016,75.0,France,Red Wine,29.0,,,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Chantalouette-Pomerol-2016/0383716,FRA,29.0,1.462397997898956,29.0,6.0,0.0
Château de Dracy Bourgogne Rouge 2020,13.0,2020,75.0,France,Red Wine,17.99,17.0,3.9,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-de-Dracy-Bourgogne-Rouge-2020/2672820,FRA,17.99,1.2550311633455513,17.99,2.0,3.9
Selva del Moro Organic Chianti Classico 2020,14.0,2020,75.0,Italy,Red Wine,16.99,,,https://www.laithwaites.co.uk/product/Selva-del-Moro-Organic-Chianti-Classico-2020/4220320,ITA,16.99,1.2301933788690456,16.99,2.0,0.0
L'Epiphanie de Margaux 2019,14.5,2019,75.0,France,Red Wine,35.0,24.0,4.1,https://www.laithwaites.co.uk/product/L'Epiphanie-de-Margaux-2019/2876119,FRA,35.0,1.5440680443502757,35.0,3.0,4.1
Cuvée de l’Oppidum Rouge 2020,14.0,2020,75.0,France,Red Wine,10.99,60.0,3.6,https://www.laithwaites.co.uk/product/Cuv%C3%A9e-de-l%E2%80%99Oppidum-Rouge-2020/4086420,FRA,10.99,1.0409976924234905,10.99,2.0,3.6
Danaris Blauer Zweigelt 2020,13.0,2020,75.0,Austria,Red Wine,13.49,81.0,3.5,https://www.laithwaites.co.uk/product/Danaris-Blauer-Zweigelt-2020/1929120,AUT,13.49,1.1300119496719043,13.49,2.0,3.5
Elephant Tree Malbec 2021,13.5,2021,75.0,South Africa,Red Wine,10.49,2.0,4.0,https://www.laithwaites.co.uk/product/Elephant-Tree-Malbec-2021/4225321,ZAF,10.49,1.0207754881935578,10.49,1.0,0.0
Vignerons de Bel Air Brouilly 2020,14.0,2020,75.0,France,Red Wine,15.99,23.0,4.3,https://www.laithwaites.co.uk/product/Vignerons-de-Bel-Air-Brouilly-2020/0612020,FRA,15.99,1.2038484637462348,15.99,2.0,4.3
Fluette Gamay 2020,12.0,2020,75.0,France,Red Wine,11.99,13.0,4.2,https://www.laithwaites.co.uk/product/Fluette-Gamay-2020/4155320,FRA,11.99,1.0788191830988487,11.99,2.0,4.2
Domaine Martin Plan de Dieu Côtes du Rhône-Villages 2019,14.5,2019,75.0,France,Red Wine,14.99,7.0,3.7,https://www.laithwaites.co.uk/product/Domaine-Martin-Plan-de-Dieu-C%C3%B4tes-du-Rh%C3%B4ne-Villages-2019/3030419,FRA,14.99,1.1758016328482794,14.99,3.0,3.7
Santa Julia Malbec 2021,13.5,2021,75.0,Argentina,Red Wine,12.99,77.0,3.6,https://www.laithwaites.co.uk/product/Santa-Julia-Malbec-2021/3735821,ARG,12.99,1.113609151073028,12.99,1.0,3.6
Château d'Aurilhac Cru Bourgeois 2011,13.0,2011,75.0,France,Red Wine,19.99,30.0,3.1,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-d'Aurilhac-Cru-Bourgeois-2011/4096911,FRA,19.99,1.300812794118117,19.99,11.0,3.1
Château Moulin du Prieur 2020,14.5,2020,75.0,France,Red Wine,12.99,62.0,3.5,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Moulin-du-Prieur-2020/3752620,FRA,12.99,1.113609151073028,12.99,2.0,3.5
Hacienda de Lluna Merlot 2020,14.0,2020,75.0,Spain,Red Wine,9.99,328.0,3.4,https://www.laithwaites.co.uk/product/Hacienda-de-Lluna-Merlot-2020/1572120,ESP,9.99,0.9995654882259823,9.99,2.0,3.4
Don Cayetano Cabernet Sauvignon 2021,13.0,2021,75.0,Chile,Red Wine,8.99,462.0,3.3,https://www.laithwaites.co.uk/product/Don-Cayetano-Cabernet-Sauvignon-2021/0003021,CHL,8.99,0.9537596917332288,8.99,1.0,3.3
Château Ramage La Batisse 2015,12.5,2015,75.0,France,Red Wine,27.0,38.0,3.5,https://www.laithwaites.co.uk/product/Ch%C3%A2teau-Ramage-La-Batisse-2015/1648515,FRA,27.0,1.4313637641589874,27.0,7.0,3.5
Dinastía Manzanos Tempranillo 2020,13.5,2020,75.0,Spain,Red Wine,10.99,135.0,3.6,https://www.laithwaites.co.uk/product/Dinast%C3%ADa-Manzanos-Tempranillo-2020/3995320,ESP,10.99,1.0409976924234905,10.99,2.0,3.6
Erta e China Rosso 2019,14.0,2019,75.0,Italy,Red Wine,14.49,51.0,3.9,https://www.laithwaites.co.uk/product/Erta-e-China-Rosso-2019/0448619,ITA,14.49,1.1610683854711745,14.49,3.0,3.9
Dominique Piron Les Vignes Beaujolais Lantignié 2020,13.5,2020,75.0,France,Red Wine,15.49,5.0,4.0,https://www.laithwaites.co.uk/product/Dominique-Piron-Les-Vignes-Beaujolais-Lantigni%C3%A9-2020/4073220,FRA,15.49,1.190051417759206,15.49,2.0,0.0
Eden Grove Shiraz 2019,13.5,2019,75.0,Australia,Red Wine,10.99,1297.0,3.5,https://www.laithwaites.co.uk/product/Eden-Grove-Shiraz-2019/3491019,AUS,10.99,1.0409976924234905,10.99,3.0,3.5
Di Cavallo Sangiovese 2021,12.5,2021,75.0,Italy,Red Wine,8.99,99.0,3.4,https://www.laithwaites.co.uk/product/Di-Cavallo-Sangiovese-2021/2067021,ITA,8.99,0.9537596917332288,8.99,1.0,3.4
Un Vent de Folie 2020,14.5,2020,75.0,France,Red Wine,15.49,115.0,4.0,https://www.laithwaites.co.uk/product/Un-Vent-de-Folie-2020/0513120,FRA,15.49,1.190051417759206,15.49,2.0,4.0
Picco Attila 2020,13.0,2020,75.0,Italy,Red Wine,11.99,176.0,3.9,https://www.laithwaites.co.uk/product/Picco-Attila-2020/2144020,ITA,11.99,1.0788191830988487,11.99,2.0,3.9
La Porte des Princes Grenache 2021,13.0,2021,75.0,France,Red Wine,12.49,126.0,3.6,https://www.laithwaites.co.uk/product/La-Porte-des-Princes-Grenache-2021/2004121,FRA,12.49,1.0965624383741355,12.49,1.0,3.6
Brass Monkey Shiraz 2020,13.5,2020,75.0,Australia,Red Wine,11.99,584.0,3.5,https://www.laithwaites.co.uk/product/Brass-Monkey-Shiraz-2020/3029620,AUS,11.99,1.0788191830988487,11.99,2.0,3.5
Barón de Barbón Oak Aged Rioja (187ml) 2020,14.0,2020,18.7,Spain,Red Wine,3.49,,,https://www.laithwaites.co.uk/product/Bar%C3%B3n-de-Barb%C3%B3n-Oak-Aged-Rioja-(187ml)-2020/4234120,ESP,13.997326203208557,1.146045083814381,3.49,2.0,0.0
Amancaya Malbec Cabernet Sauvignon 2018,14.5,2018,75.0,Argentina,Red Wine,19.49,14.0,4.6,https://www.laithwaites.co.uk/product/Amancaya-Malbec-Cabernet-Sauvignon-2018/0908118,ARG,19.49,1.2898118391176214,19.49,4.0,4.6
Lobo e Falcão Reserva 2020,13.5,2020,75.0,Portugal,Red Wine,15.99,312.0,4.5,https://www.laithwaites.co.uk/product/Lobo-e-Falc%C3%A3o-Reserva-2020/2641120,PRT,15.99,1.2038484637462348,15.99,2.0,4.5
Premier Bain Rouge 2020,13.0,2020,75.0,France,Red Wine,10.99,14.0,3.9,https://www.laithwaites.co.uk/product/Premier-Bain-Rouge-2020/4131520,FRA,10.99,1.0409976924234905,10.99,2.0,3.9
Pagos de Tahola Crianza 2019,14.5,2019,75.0,Spain,Red Wine,14.99,54.0,4.0,https://www.laithwaites.co.uk/product/Pagos-de-Tahola-Crianza-2019/0325219,ESP,14.99,1.1758016328482794,14.99,3.0,4.0
Roc Saint Constant 2020,14.0,2020,75.0,France,Red Wine,12.99,101.0,3.5,https://www.laithwaites.co.uk/product/Roc-Saint-Constant-2020/3222520,FRA,12.99,1.113609151073028,12.99,2.0,3.5
L'Epiphanie de Pauillac 2018,14.0,2018,75.0,France,Red Wine,25.0,7.0,4.6,https://www.laithwaites.co.uk/product/L'Epiphanie-de-Pauillac-2018/3882018,FRA,25.0,1.3979400086720377,25.0,4.0,4.6
Familia Martínez Bujanda Gran Reserva 2011,14.0,2011,75.0,Spain,Red Wine,21.0,3.0,3.7,https://www.laithwaites.co.uk/product/Familia-Mart%C3%ADnez-Bujanda-Gran-Reserva-2011/1495611,ESP,21.0,1.3222192947339193,21.0,11.0,0.0
