name,abv,year,size(cL),country,wine_type,price,num_review,rating,url,countrycode,scaled_price,logprice,price_fixed,age,score
Champagne Moet & Chandon Brut Rose NV,12.5,NV,75.0,France,Sparkling,49.99,34,4.7,https://www.virginwines.co.uk/wine/Z35094101524/Champagne-Moet-and-Chandon-Brut-Rose,FRA,49.99,1.6988831367525903,49.99,,4.7
Thomas Losen Edition Riesling On Slate 2020,11.0,2020,75.0,Germany,White,12.99,246,4.2,https://www.virginwines.co.uk/wine/Z35901101465/Thomas-Losen-Edition-Riesling-On-Slate,DEU,12.99,1.113609151073028,12.99,2.0,4.2
Mount Horrocks Cordon Cut Riesling 2019,11.5,2019,37.5,Australia,Dessert,19.99,19,4.3,https://www.virginwines.co.uk/wine/Z32915100089/Mount-Horrocks-Cordon-Cut-Riesling,AUS,39.98,1.6018427897820982,19.99,3.0,4.3
Fernando de Castilla Antique Pedro Ximenez NV,15.0,NV,50.0,Spain,Sherry,34.99,20,4.6,https://www.virginwines.co.uk/wine/Z37206100029/Fernando-de-Castilla-Antique-Pedro-Ximenez,ESP,52.485,1.7200352015385876,34.99,,4.6
Grand Livre Reserve 2020,14.0,2020,75.0,France,Red,12.99,515,3.9,https://www.virginwines.co.uk/wine/Z37166101061/Grand-Livre-Reserve,FRA,12.99,1.113609151073028,12.99,2.0,3.9
Kuehn Cremant d'Alsace Brut Cuvee Prestige NV,11.5,NV,75.0,France,Sparkling,13.99,242,4.4,https://www.virginwines.co.uk/wine/Z37582102741/Kuehn-Cremant-dAlsace-Brut-Cuvee-Prestige,FRA,13.99,1.1458177144918276,13.99,,4.4
Les Arbousiers Coteaux du Languedoc 2020,13.5,2020,75.0,France,Red,11.99,1145,4.0,https://www.virginwines.co.uk/wine/Z34401101061/Les-Arbousiers-Coteaux-du-Languedoc,FRA,11.99,1.0788191830988487,11.99,2.0,4.0
Heritage du Seuil 2015,13.5,2015,75.0,France,Red,32.99,21,4.3,https://www.virginwines.co.uk/wine/Z36030100783/Heritage-du-Seuil,FRA,32.99,1.518382315545344,32.99,7.0,4.3
Les Arbousiers Reserve Sauvignon Blanc 2021,12.0,2021,75.0,France,White,10.99,2285,4.1,https://www.virginwines.co.uk/wine/Z37469101947/Les-Arbousiers-Reserve-Sauvignon-Blanc,FRA,10.99,1.0409976924234905,10.99,1.0,4.1
Elisa Gavi 2020,12.5,2020,75.0,Italy,White,12.99,672,4.1,https://www.virginwines.co.uk/wine/Z35789100029/Elisa-Gavi,ITA,12.99,1.113609151073028,12.99,2.0,4.1
Woolundry Road Sparkling South Australian Chardonnay Pinot Noir Brut NV,12.0,NV,75.0,Australia,Sparkling,14.99,380,4.3,https://www.virginwines.co.uk/wine/Z36796102291/Woolundry-Road-Sparkling-South-Australian-Chardonnay-Pinot-Noir-Brut-Z36796102291,AUS,14.99,1.1758016328482794,14.99,,4.3
Vina Ecoyen Reserva 2016,14.5,2016,75.0,Spain,Red,9.99,2712,3.9,https://www.virginwines.co.uk/wine/Z34851100029/Vina-Ecoyen-Reserva,ESP,9.99,0.9995654882259823,9.99,6.0,3.9
Pizo Syrah 2020,14.0,2020,75.0,Spain,Red,9.99,2168,4.1,https://www.virginwines.co.uk/wine/Z37507102647/Pizo-Syrah,ESP,9.99,0.9995654882259823,9.99,2.0,4.1
Tenuta Olim Bauda Barbera d'Asti DOCG La Villa 2020,14.5,2020,75.0,Italy,Red,14.99,143,4.2,https://www.virginwines.co.uk/wine/Z37067101434/Tenuta-Olim-Bauda-Barbera-dAsti-DOCG-La-Villa,ITA,14.99,1.1758016328482794,14.99,2.0,4.2
Soaring Kite Adelaide Hills Shiraz 2016,14.5,2016,75.0,Australia,Red,13.99,180,4.0,https://www.virginwines.co.uk/wine/Z37451102291/Soaring-Kite-Adelaide-Hills-Shiraz,AUS,13.99,1.1458177144918276,13.99,6.0,4.0
Musella Valpolicella Superiore Ripasso 2017,14.0,2017,75.0,Italy,Red,21.99,141,4.3,https://www.virginwines.co.uk/wine/Z36565102128/Musella-Valpolicella-Superiore-Ripasso,ITA,21.99,1.3422252293607904,21.99,5.0,4.3
Cave de Turckheim Gewurztraminer Sables et Galets 2019,14.0,2019,75.0,France,White,15.99,168,4.2,https://www.virginwines.co.uk/wine/Z32392100020/Cave-de-Turckheim-Gewurztraminer-Sables-et-Galets,FRA,15.99,1.2038484637462348,15.99,3.0,4.2
Chateau Moulin du Terrier Bordeaux Rouge 2018,14.0,2018,75.0,France,Red,12.99,276,4.1,https://www.virginwines.co.uk/wine/Z36923100780/Chateau-Moulin-du-Terrier-Bordeaux-Rouge,FRA,12.99,1.113609151073028,12.99,4.0,4.1
Clos des Cordeliers Saumur Champigny Cuvee Tradition 2018,13.0,2018,75.0,France,Red,13.99,55,4.2,https://www.virginwines.co.uk/wine/Z37299101935/Clos-des-Cordeliers-Saumur-Champigny-Cuvee-Tradition,FRA,13.99,1.1458177144918276,13.99,4.0,4.2
Coyam 2019,14.0,2019,75.0,Chile,Red,21.99,225,4.6,https://www.virginwines.co.uk/wine/Z34092101172/Coyam,CHL,21.99,1.3422252293607904,21.99,3.0,4.6
Cloudy Bay Pelorus NV,12.0,NV,75.0,New Zealand,Sparkling,26.99,165,4.2,https://www.virginwines.co.uk/wine/Z35097101524/Cloudy-Bay-Pelorus,NZL,26.99,1.4312028845565166,26.99,,4.2
16 Little Black Pigs Chardonnay 2021,12.5,2021,75.0,Australia,White,10.99,2086,4.3,https://www.virginwines.co.uk/wine/Z36800102291/16-Little-Black-Pigs-Chardonnay,AUS,10.99,1.0409976924234905,10.99,1.0,4.3
5OS Project McLaren Vale Barbera 2018,14.0,2018,75.0,Australia,Red,16.99,115,4.3,https://www.virginwines.co.uk/wine/Z36781102291/5OS-Project-McLaren-Vale-Barbera,AUS,16.99,1.2301933788690456,16.99,4.0,4.3
Araldica Moscato d'Asti 2020,5.0,2020,75.0,Italy,Sparkling,9.99,281,4.2,https://www.virginwines.co.uk/wine/Z35836100029/Araldica-Moscato-dAsti,ITA,9.99,0.9995654882259823,9.99,2.0,4.2
Bastions V Bush Vine Chenin Blanc 2021,12.5,2021,75.0,South Africa,White,10.99,1325,4.0,https://www.virginwines.co.uk/wine/Z37422100009/Bastions-V-Bush-Vine-Chenin-Blanc,ZAF,10.99,1.0409976924234905,10.99,1.0,4.0
Ca' Vegar Custoza DOC 2020,12.5,2020,75.0,Italy,White,12.99,1042,4.0,https://www.virginwines.co.uk/wine/Z37103102449/Ca-Vegar-Custoza-DOC,ITA,12.99,1.113609151073028,12.99,2.0,4.0
Blackfoot Daisy Merlot 2020,14.0,2020,75.0,Australia,Red,10.99,2338,4.1,https://www.virginwines.co.uk/wine/Z36661102291/Blackfoot-Daisy-Merlot,AUS,10.99,1.0409976924234905,10.99,2.0,4.1
Le Sanglier Sauvage 2018,13.5,2018,75.0,France,Red,12.99,701,4.1,https://www.virginwines.co.uk/wine/Z36247101061/Le-Sanglier-Sauvage,FRA,12.99,1.113609151073028,12.99,4.0,4.1
La Dama Amarone della Valpolicella Classico 2017,16.5,2017,75.0,Italy,Red,33.99,71,4.3,https://www.virginwines.co.uk/wine/Z37115102459/La-Dama-Amarone-della-Valpolicella-Classico,ITA,33.99,1.5313511645830598,33.99,5.0,4.3
Finca Manzanos Voche Reserva 2015,13.0,2015,75.0,Spain,White,18.99,107,3.9,https://www.virginwines.co.uk/wine/Z37358101434/Finca-Manzanos-Voche-Reserva,ESP,18.99,1.2785249647370176,18.99,7.0,3.9
Hummingbird Sauvignon Blanc 2021,12.0,2021,75.0,Australia,White,10.99,1940,4.2,https://www.virginwines.co.uk/wine/Z36972102291/Hummingbird-Sauvignon-Blanc,AUS,10.99,1.0409976924234905,10.99,1.0,4.2
Solpiantez Spumante Brut Millesimato 2020,11.5,2020,75.0,Italy,Sparkling,10.99,1987,4.3,https://www.virginwines.co.uk/wine/Z37110102461/Solpiantez-Spumante-Brut-Millesimato,ITA,10.99,1.0409976924234905,10.99,2.0,4.3
Silenus Reserve Coonawarra Cabernet Sauvignon 2017,14.0,2017,75.0,Australia,Red,10.99,1840,4.2,https://www.virginwines.co.uk/wine/Z36967102291/Silenus-Reserve-Coonawarra-Cabernet-Sauvignon-Z36967102291,AUS,10.99,1.0409976924234905,10.99,5.0,4.2
Pizo Reserva 2017,13.5,2017,75.0,Spain,Red,12.99,1196,4.1,https://www.virginwines.co.uk/wine/Z37468102647/Pizo-Reserva,ESP,12.99,1.113609151073028,12.99,5.0,4.1
Pouilly Fume Les Loges Pierre Marchand 2020,14.0,2020,75.0,France,White,16.99,340,4.5,https://www.virginwines.co.uk/wine/Z36765101434/Pouilly-Fume-Les-Loges-Pierre-Marchand,FRA,16.99,1.2301933788690456,16.99,2.0,4.5
Schola Sarmenti Masserei Rose Nardo DOC 2020,13.0,2020,75.0,Italy,Rosé,11.99,54,4.0,https://www.virginwines.co.uk/wine/Z37498102454/Schola-Sarmenti-Masserei-Rose-Nardo-DOC,ITA,11.99,1.0788191830988487,11.99,2.0,4.0
Mezzo SV Shiraz Mataro 2015,14.5,2015,75.0,Australia,Red,11.99,53,3.8,https://www.virginwines.co.uk/wine/Z37379101414/Mezzo-SV-Shiraz-Mataro,AUS,11.99,1.0788191830988487,11.99,7.0,3.8
Domaine Chante Cigale Chateauneuf-du-Pape Blanc 2020,14.0,2020,75.0,France,White,24.99,104,4.4,https://www.virginwines.co.uk/wine/Z35190100020/Domaine-Chante-Cigale-Chateauneuf-du-Pape-Blanc,FRA,24.99,1.39776625612645,24.99,2.0,4.4
Vat 71 Reserve Shiraz 2020,14.0,2020,75.0,Australia,Red,12.99,3137,4.5,https://www.virginwines.co.uk/wine/Z36794102291/Vat-71-Reserve-Shiraz,AUS,12.99,1.113609151073028,12.99,2.0,4.5
Conte di Campiano Sangiovese Rubicone IGT 2019,13.5,2019,75.0,Italy,Red,11.99,1242,4.2,https://www.virginwines.co.uk/wine/Z37142102461/Conte-di-Campiano-Sangiovese-Rubicone-IGT,ITA,11.99,1.0788191830988487,11.99,3.0,4.2
Bodegas Hidalgo La Gitana Manzanilla NV,15.0,NV,75.0,Spain,Sherry,11.49,64,4.0,https://www.virginwines.co.uk/wine/Z37030100003/Bodegas-Hidalgo-La-Gitana-Manzanilla,ESP,11.49,1.0603200286882852,11.49,,4.0
Domaine Michel Girard Sancerre Silex 2020,13.5,2020,75.0,France,White,21.99,136,4.4,https://www.virginwines.co.uk/wine/Z35807100020/Domaine-Michel-Girard-Sancerre-Silex,FRA,21.99,1.3422252293607904,21.99,2.0,4.4
The Black Pig Cabernet Sauvignon 2019,14.0,2019,75.0,Australia,Red,11.99,2076,4.5,https://www.virginwines.co.uk/wine/Z36828102291/The-Black-Pig-Cabernet-Sauvignon,AUS,11.99,1.0788191830988487,11.99,3.0,4.5
Solpiantez Spumante Brut Rose Millesimato 2020,11.5,2020,75.0,Italy,Sparkling,10.99,484,4.2,https://www.virginwines.co.uk/wine/Z37111102461/Solpiantez-Spumante-Brut-Rose-Millesimato,ITA,10.99,1.0409976924234905,10.99,2.0,4.2
Araldica d'Aria Pinot Grigio Rose 2020,12.5,2020,75.0,Italy,Rosé,9.99,1049,4.0,https://www.virginwines.co.uk/wine/Z33962100029/Araldica-dAria-Pinot-Grigio-Rose,ITA,9.99,0.9995654882259823,9.99,2.0,4.0
16 Little Black Pigs Shiraz Cabernet 2020,14.0,2020,75.0,Australia,Red,10.99,2986,4.5,https://www.virginwines.co.uk/wine/Z36738102291/16-Little-Black-Pigs-Shiraz-Cabernet,AUS,10.99,1.0409976924234905,10.99,2.0,4.5
Chateau La Reverance St Emilion Grand Cru 2019,14.0,2019,75.0,France,Red,27.99,21,4.0,https://www.virginwines.co.uk/wine/Z36029100783/Chateau-La-Reverance-St-Emilion-Grand-Cru,FRA,27.99,1.4470028984661623,27.99,3.0,4.0
Domaine Michel Girard Sancerre 2020,13.5,2020,75.0,France,White,19.99,543,4.5,https://www.virginwines.co.uk/wine/Z33736100020/Domaine-Michel-Girard-Sancerre,FRA,19.99,1.300812794118117,19.99,2.0,4.5
Chateau Grand Tayac Margaux 2016,13.0,2016,75.0,France,Red,32.99,27,4.1,https://www.virginwines.co.uk/wine/Z36028100783/Chateau-Grand-Tayac-Margaux,FRA,32.99,1.518382315545344,32.99,6.0,4.1
Chateau Ka Bekaa Valley Source Blanche 2019,13.0,2019,75.0,Lebanon,White,13.99,106,4.1,https://www.virginwines.co.uk/wine/Z36522101434/Chateau-Ka-Bekaa-Valley-Source-Blanche,LBN,13.99,1.1458177144918276,13.99,3.0,4.1
Lof Syrah 2018,13.0,2018,75.0,Chile,Red,17.99,12,3.8,https://www.virginwines.co.uk/wine/Z37311102597/Lof-Syrah,CHL,17.99,1.2550311633455513,17.99,4.0,3.8
Chateauneuf-du-Pape Cuvee Speciale 2019,14.5,2019,75.0,France,Red,21.99,672,4.5,https://www.virginwines.co.uk/wine/Z35841100780/Chateauneuf-du-Pape-Cuvee-Speciale,FRA,21.99,1.3422252293607904,21.99,3.0,4.5
Baron de Boutisse St Emilion Grand Cru 2016,14.0,2016,75.0,France,Red,19.99,58,4.3,https://www.virginwines.co.uk/wine/Z36024100783/Baron-de-Boutisse-St-Emilion-Grand-Cru,FRA,19.99,1.300812794118117,19.99,6.0,4.3
Cave de Turckheim Gewurztraminer Vendange Tardive 2018,13.0,2018,50.0,France,Dessert,24.99,24,4.5,https://www.virginwines.co.uk/wine/Z33799100020/Cave-de-Turckheim-Gewurztraminer-Vendange-Tardive,FRA,37.48499999999999,1.5738575151821312,24.99,4.0,4.5
Baciato Primitivo 2020,13.0,2020,75.0,Italy,Red,10.99,994,4.1,https://www.virginwines.co.uk/wine/Z37171102461/Baciato-Primitivo,ITA,10.99,1.0409976924234905,10.99,2.0,4.1
Cascina Adelaide Dolcetto di Diano d'Alba DOC Vigna Costa Fiore 2016,14.5,2016,75.0,Italy,Red,17.99,18,4.2,https://www.virginwines.co.uk/wine/Z37214101434/Cascina-Adelaide-Dolcetto-di-Diano-dAlba-DOC-Vigna-Costa-Fiore,ITA,17.99,1.2550311633455513,17.99,6.0,4.2
Champagne Laurent Perrier Magnum NV,12.0,NV,150.0,France,Sparkling,87.99,17,4.8,https://www.virginwines.co.uk/wine/Z37373101639/Champagne-Laurent-Perrier-Magnum-Z37373101639,FRA,43.995,1.6434033220362334,87.99,,4.8
The Sail Shiraz 2020,14.0,2020,75.0,Australia,Red,10.99,2038,4.2,https://www.virginwines.co.uk/wine/Z36662102291/The-Sail-Shiraz,AUS,10.99,1.0409976924234905,10.99,2.0,4.2
Yalumba Antique Muscat NV,17.5,NV,37.5,Australia,Dessert,16.99,185,4.5,https://www.virginwines.co.uk/wine/Z36279101999/Yalumba-Antique-Muscat,AUS,33.98,1.5312233745330268,16.99,,4.5
Taylors Chip Dry White Port NV,20.0,NV,75.0,Portugal,Fortified,16.99,47,4.1,https://www.virginwines.co.uk/wine/Z37249100003/Taylors-Chip-Dry-White-Port,PRT,16.99,1.2301933788690456,16.99,,4.1
Schola Sarmenti Nerio Reserve Nardo DOC 2017,14.0,2017,75.0,Italy,Red,14.99,306,4.6,https://www.virginwines.co.uk/wine/Z37105102454/Schola-Sarmenti-Nerio-Reserve-Nardo-DOC,ITA,14.99,1.1758016328482794,14.99,5.0,4.6
Chateau Arnaud de Jacquemeau St Emilion Grand Cru 2018,15.0,2018,75.0,France,Red,21.99,50,4.4,https://www.virginwines.co.uk/wine/Z36025100783/Chateau-Arnaud-de-Jacquemeau-St-Emilion-Grand-Cru,FRA,21.99,1.3422252293607904,21.99,4.0,4.4
Domaine de la Semellerie Chinon Rose 2020,12.5,2020,75.0,France,Rosé,11.99,66,4.0,https://www.virginwines.co.uk/wine/Z37297101935/Domaine-de-la-Semellerie-Chinon-Rose,FRA,11.99,1.0788191830988487,11.99,2.0,4.0
La Dama Valpolicella Classico 2020,12.0,2020,75.0,Italy,Red,13.99,93,3.7,https://www.virginwines.co.uk/wine/Z37516102459/La-Dama-Valpolicella-Classico,ITA,13.99,1.1458177144918276,13.99,2.0,3.7
Big Top White Zinfandel Rose 2020,10.0,2020,75.0,USA,Rosé,10.99,820,4.1,https://www.virginwines.co.uk/wine/Z35598100020/Big-Top-White-Zinfandel-Rose,unknown,10.99,1.0409976924234905,10.99,2.0,4.1
Champagne Bollinger La Grande Annee 2014,12.0,2014,75.0,France,Sparkling,125.0,7,5.0,https://www.virginwines.co.uk/wine/Z36469100003/Champagne-Bollinger-La-Grande-Annee,FRA,125.0,2.0969100130080562,125.0,8.0,5.0
Pizo Garnacha 2020,14.5,2020,75.0,Spain,Red,9.99,3447,4.1,https://www.virginwines.co.uk/wine/Z37467102647/Pizo-Garnacha,ESP,9.99,0.9995654882259823,9.99,2.0,4.1
Musella Amarone Riserva 2015,16.0,2015,75.0,Italy,Red,49.99,140,4.6,https://www.virginwines.co.uk/wine/Z36564102128/Musella-Amarone-Riserva,ITA,49.99,1.6988831367525903,49.99,7.0,4.6
Chateau Belair St Georges St Emilion 2015,13.0,2015,75.0,France,Red,16.99,139,4.3,https://www.virginwines.co.uk/wine/Z36023100783/Chateau-Belair-St-Georges-St-Emilion,FRA,16.99,1.2301933788690456,16.99,7.0,4.3
La Dama Valpolicella Ripasso 2018,14.5,2018,75.0,Italy,Red,16.99,98,4.0,https://www.virginwines.co.uk/wine/Z37517102459/La-Dama-Valpolicella-Ripasso,ITA,16.99,1.2301933788690456,16.99,4.0,4.0
Domaine Fichet Macon-Villages 2020,13.0,2020,75.0,France,White,16.99,119,4.3,https://www.virginwines.co.uk/wine/Z36944101434/Domaine-Fichet-Macon-Villages,FRA,16.99,1.2301933788690456,16.99,2.0,4.3
Chateau de Puligny Montrachet Domaine de Montille 2019,13.0,2019,75.0,France,White,64.99,14,4.5,https://www.virginwines.co.uk/wine/Z37284101935/Chateau-de-Puligny-Montrachet-Domaine-de-Montille,FRA,64.99,1.8128465369670712,64.99,3.0,4.5
Belmonte Marlborough Sauvignon Blanc 2020,13.0,2020,75.0,New Zealand,White,14.99,1643,4.0,https://www.virginwines.co.uk/wine/Z31954100586/Belmonte-Marlborough-Sauvignon-Blanc,NZL,14.99,1.1758016328482794,14.99,2.0,4.0
Castelfeder Lagrein Klassische Linie DOC 2019,13.0,2019,75.0,Italy,Red,15.99,45,4.1,https://www.virginwines.co.uk/wine/Z32470100110/Castelfeder-Lagrein-Klassische-Linie-DOC,ITA,15.99,1.2038484637462348,15.99,3.0,4.1
Bressia Profundo 2016,14.5,2016,75.0,Argentina,Red,25.99,100,4.5,https://www.virginwines.co.uk/wine/Z35488100009/Bressia-Profundo,ARG,25.99,1.4148062795010126,25.99,6.0,4.5
Croft Quinta da Roeda Vintage Port 2004,20.5,2004,75.0,Portugal,Fortified,21.99,33,4.1,https://www.virginwines.co.uk/wine/Z34794100003/Croft-Quinta-da-Roeda-Vintage-Port,PRT,21.99,1.3422252293607904,21.99,18.0,4.1
Atalaya do Mar Godello 2020,13.0,2020,75.0,Spain,White,14.99,299,4.0,https://www.virginwines.co.uk/wine/Z35939101119/Atalaya-do-Mar-Godello,ESP,14.99,1.1758016328482794,14.99,2.0,4.0
Vina Cobos Bramare Valle de Uco Malbec 2018,14.5,2018,75.0,Argentina,Red,31.99,50,4.6,https://www.virginwines.co.uk/wine/Z36620101434/Vina-Cobos-Bramare-Valle-de-Uco-Malbec,ARG,31.99,1.5050142400841071,31.99,4.0,4.6
The Sail Chardonnay 2020,13.0,2020,75.0,Australia,White,11.99,1429,4.0,https://www.virginwines.co.uk/wine/Z36797102291/The-Sail-Chardonnay-Z36797102291,AUS,11.99,1.0788191830988487,11.99,2.0,4.0
Keith Tulloch Hunter Valley Semillon 2018,11.0,2018,75.0,Australia,White,15.99,20,4.2,https://www.virginwines.co.uk/wine/Z35809100020/Keith-Tulloch-Hunter-Valley-Semillon,AUS,15.99,1.2038484637462348,15.99,4.0,4.2
Domaine Henri Pelle Menetou-Salon Morogues 2018,13.5,2018,75.0,France,White,19.99,47,4.4,https://www.virginwines.co.uk/wine/Z33738100020/Domaine-Henri-Pelle-Menetou-Salon-Morogues,FRA,19.99,1.300812794118117,19.99,4.0,4.4
Il Cascinone Rive Barbera 2017,15.0,2017,75.0,Italy,Red,15.99,197,4.5,https://www.virginwines.co.uk/wine/Z35808100020/Il-Cascinone-Rive-Barbera,ITA,15.99,1.2038484637462348,15.99,5.0,4.5
Cloudy Bay Chardonnay 2019,13.5,2019,75.0,New Zealand,White,29.99,100,4.5,https://www.virginwines.co.uk/wine/Z35100101524/Cloudy-Bay-Chardonnay,NZL,29.99,1.476976465759527,29.99,3.0,4.5
Perles du Seuil Blanc NV,12.0,NV,75.0,France,Sparkling,16.99,36,4.1,https://www.virginwines.co.uk/wine/Z36911100783/Perles-du-Seuil-Blanc,FRA,16.99,1.2301933788690456,16.99,,4.1
Capcanes La Nit de les Garnatxes Sand 2017,14.5,2017,75.0,Spain,Red,16.99,28,4.3,https://www.virginwines.co.uk/wine/Z37340101434/Capcanes-La-Nit-de-les-Garnatxes-Sand,ESP,16.99,1.2301933788690456,16.99,5.0,4.3
Fonseca Bin 27 Fine Reserve NV,20.0,NV,75.0,Portugal,Fortified,13.99,184,4.5,https://www.virginwines.co.uk/wine/Z34795100003/Fonseca-Bin-27-Fine-Reserve,PRT,13.99,1.1458177144918276,13.99,,4.5
Loom SV McLaren Vale Shiraz 2015,14.0,2015,75.0,Australia,Red,18.99,43,4.4,https://www.virginwines.co.uk/wine/Z36789102291/Loom-SV-McLaren-Vale-Shiraz,AUS,18.99,1.2785249647370176,18.99,7.0,4.4
Bodegas Hidalgo La Gitana Palo Cortado Wellington VOS NV,17.5,NV,50.0,Spain,Sherry,28.99,7,4.7,https://www.virginwines.co.uk/wine/Z37048100003/Bodegas-Hidalgo-La-Gitana-Palo-Cortado-Wellington-VOS,ESP,43.485,1.6383394744106787,28.99,,4.7
Hummingbird Semillon 2021,12.0,2021,75.0,Australia,White,9.99,992,4.1,https://www.virginwines.co.uk/wine/Z36743102291/Hummingbird-Semillon,AUS,9.99,0.9995654882259823,9.99,1.0,4.1
Domaine Andre Brunel Vin de Pays de Vaucluse 2020,14.0,2020,75.0,France,Red,11.99,2365,4.1,https://www.virginwines.co.uk/wine/Z34271101119/Domaine-Andre-Brunel-Vin-de-Pays-de-Vaucluse,FRA,11.99,1.0788191830988487,11.99,2.0,4.1
Domaine Michel Girard Sancerre Rose 2020,13.5,2020,75.0,France,Rosé,19.99,300,4.4,https://www.virginwines.co.uk/wine/Z34651100020/Domaine-Michel-Girard-Sancerre-Rose,FRA,19.99,1.300812794118117,19.99,2.0,4.4
Champagne Laurent Perrier Grande Siecle NV,12.0,NV,75.0,France,Sparkling,165.0,8,4.9,https://www.virginwines.co.uk/wine/Z37372101639/Champagne-Laurent-Perrier-Grande-Siecle-Z37372101639,FRA,165.0,2.2174839442139063,165.0,,4.9
Fernando de Castilla Classic Fino NV,15.0,NV,75.0,Spain,Sherry,13.99,18,3.8,https://www.virginwines.co.uk/wine/Z33341100029/Fernando-de-Castilla-Classic-Fino,ESP,13.99,1.1458177144918276,13.99,,3.8
Tenuta Olim Bauda Moscato d'Asti Centive 2021,5.0,2021,75.0,Italy,Sparkling,10.99,101,4.0,https://www.virginwines.co.uk/wine/Z37069101434/Tenuta-Olim-Bauda-Moscato-dAsti-Centive,ITA,10.99,1.0409976924234905,10.99,1.0,4.0
Paul Hobbs Russian River Chardonnay 2018,14.5,2018,75.0,USA,White,49.99,6,4.5,https://www.virginwines.co.uk/wine/Z37365101434/Paul-Hobbs-Russian-River-Chardonnay,unknown,49.99,1.6988831367525903,49.99,4.0,4.5
Fernando de Castilla Classic Cream NV,17.5,NV,75.0,Spain,Sherry,15.99,52,4.6,https://www.virginwines.co.uk/wine/Z33342100029/Fernando-de-Castilla-Classic-Cream,ESP,15.99,1.2038484637462348,15.99,,4.6
Silenus Limited Release Coonawarra Cabernet Sauvignon 2019,14.0,2019,75.0,Australia,Red,19.99,3007,4.3,https://www.virginwines.co.uk/wine/Z36750102291/Silenus-Limited-Release-Coonawarra-Cabernet-Sauvignon,AUS,19.99,1.300812794118117,19.99,3.0,4.3
Cave de Turckheim Gewurztraminer Grand Cru Brand 2015,12.5,2015,75.0,France,White,22.99,106,4.3,https://www.virginwines.co.uk/wine/Z32393100020/Cave-de-Turckheim-Gewurztraminer-Grand-Cru-Brand,FRA,22.99,1.361538971269279,22.99,7.0,4.3
Clos du Gaimont Vouvray La Monaco Demi Sec 2020,14.0,2020,75.0,France,White,14.99,160,4.2,https://www.virginwines.co.uk/wine/Z33734100020/Clos-du-Gaimont-Vouvray-La-Monaco-Demi-Sec,FRA,14.99,1.1758016328482794,14.99,2.0,4.2
Chateau du Seuil Cerons 2021,12.5,2021,50.0,France,Dessert,16.99,78,4.5,https://www.virginwines.co.uk/wine/Z34561100783/Chateau-du-Seuil-Cerons,FRA,25.484999999999996,1.4062846379247267,16.99,1.0,4.5
Cave de Turckheim Pinot Blanc Reserve 2019,13.0,2019,75.0,France,White,12.99,186,4.2,https://www.virginwines.co.uk/wine/Z32879100020/Cave-de-Turckheim-Pinot-Blanc-Reserve,FRA,12.99,1.113609151073028,12.99,3.0,4.2
Luigi Bosca Finca Los Nobles Malbec Verdot 2020,14.5,2020,75.0,Argentina,Red,42.0,39,4.7,https://www.virginwines.co.uk/wine/Z36608102131/Luigi-Bosca-Finca-Los-Nobles-Malbec-Verdot,ARG,42.0,1.6232492903979006,42.0,2.0,4.7
Finca Manzanos Rioja Gran Reserva Alta Expression 2013,13.5,2013,75.0,Spain,Red,19.99,163,4.4,https://www.virginwines.co.uk/wine/Z36166101434/Finca-Manzanos-Rioja-Gran-Reserva-Alta-Expression,ESP,19.99,1.300812794118117,19.99,9.0,4.4
Pazo Senorans Albarino 2020,13.5,2020,75.0,Spain,White,19.99,179,4.0,https://www.virginwines.co.uk/wine/Z37430101434/Pazo-Senorans-Albarino-Z37430101434,ESP,19.99,1.300812794118117,19.99,2.0,4.0
Fonseca 10 Year Old Tawny NV,20.0,NV,50.0,Portugal,Fortified,17.99,53,4.3,https://www.virginwines.co.uk/wine/Z36814100003/Fonseca-10-Year-Old-Tawny,PRT,26.984999999999996,1.4311224224012324,17.99,,4.3
Fernando de Castilla Antique Amontillado NV,19.0,NV,50.0,Spain,Sherry,33.99,16,4.5,https://www.virginwines.co.uk/wine/Z36321100029/Fernando-de-Castilla-Antique-Amontillado,ESP,50.985,1.7074424236387409,33.99,,4.5
Croft Pink NV,19.5,NV,50.0,Portugal,Fortified,11.99,163,4.2,https://www.virginwines.co.uk/wine/Z37309100003/Croft-Pink-Z37309100003,PRT,17.985,1.2549104421545298,11.99,,4.2
Fonseca Quinta do Panascal 2004,20.5,2004,75.0,Portugal,Fortified,25.99,47,4.3,https://www.virginwines.co.uk/wine/Z34802100003/Fonseca-Quinta-do-Panascal,PRT,25.99,1.4148062795010126,25.99,18.0,4.3
Champagne Laurent Perrier Demi Sec NV,12.0,NV,75.0,France,Sparkling,42.99,11,5.0,https://www.virginwines.co.uk/wine/Z37552101639/Champagne-Laurent-Perrier-Demi-Sec,FRA,42.99,1.633367445117007,42.99,,5.0
McGuigan Black Label Red 2020,13.0,2020,75.0,Australia,Red,7.99,1829,4.2,https://www.virginwines.co.uk/wine/Z33685100956/McGuigan-Black-Label-Red,AUS,7.99,0.9025467793139914,7.99,2.0,4.2
Champagne Veuve Clicquot Yellow Label Brut NV,12.0,NV,75.0,France,Sparkling,49.99,150,4.8,https://www.virginwines.co.uk/wine/Z35096101524/Champagne-Veuve-Clicquot-Yellow-Label-Brut,FRA,49.99,1.6988831367525903,49.99,,4.8
